Orthogroup	L_var.longestprot
OG0000105	LVA_4721
OG0000105	LVA_546
OG0000105	LVA_8555
OG0000105	LVA_9069
OG0000106	LVA_22024
OG0000106	LVA_6141
OG0000106	LVA_6144
OG0000106	LVA_6146
OG0000106	LVA_6147
OG0000106	LVA_6157
OG0000106	LVA_6195
OG0000106	LVA_6200
OG0000106	LVA_6201
OG0000106	LVA_6202
OG0000106	LVA_6213
OG0000106	LVA_6214
OG0000106	LVA_6223
OG0000106	LVA_6438
OG0000106	LVA_6439
OG0000106	LVA_6444
OG0000107	LVA_20419
OG0000107	LVA_36800
OG0000107	LVA_36805
OG0000107	LVA_36810
OG0000107	LVA_9447
OG0000107	LVA_9448
OG0000107	LVA_9566
OG0000107	LVA_9624
OG0000107	LVA_9729
OG0000107	LVA_9748
OG0000108	LVA_14501
OG0000108	LVA_22215
OG0000108	LVA_28536
OG0000108	LVA_29222
OG0000108	LVA_29223
OG0000108	LVA_7360
OG0000109	LVA_13936
OG0000110	LVA_18481
OG0000110	LVA_18482
OG0000110	LVA_27374
OG0000110	LVA_27375
OG0000110	LVA_8617
OG0000112	LVA_10808
OG0000112	LVA_11591
OG0000112	LVA_13698
OG0000112	LVA_14990
OG0000112	LVA_19026
OG0000112	LVA_27990
OG0000112	LVA_30967
OG0000112	LVA_31101
OG0000112	LVA_31890
OG0000112	LVA_32504
OG0000112	LVA_36223
OG0000112	LVA_4058
OG0000112	LVA_6484
OG0000112	LVA_9131
OG0000112	LVA_9391
OG0000114	LVA_11598
OG0000114	LVA_1243
OG0000114	LVA_12828
OG0000114	LVA_13638
OG0000114	LVA_14179
OG0000114	LVA_15786
OG0000114	LVA_16289
OG0000114	LVA_17235
OG0000114	LVA_17812
OG0000114	LVA_19420
OG0000114	LVA_20814
OG0000114	LVA_20979
OG0000114	LVA_22398
OG0000114	LVA_2275
OG0000114	LVA_25380
OG0000114	LVA_27114
OG0000114	LVA_27839
OG0000114	LVA_27851
OG0000114	LVA_28157
OG0000114	LVA_28740
OG0000114	LVA_28794
OG0000114	LVA_29374
OG0000114	LVA_30815
OG0000114	LVA_31466
OG0000114	LVA_31544
OG0000114	LVA_31631
OG0000114	LVA_32850
OG0000114	LVA_35564
OG0000114	LVA_35695
OG0000114	LVA_36361
OG0000114	LVA_36646
OG0000114	LVA_3985
OG0000114	LVA_4402
OG0000114	LVA_444
OG0000114	LVA_4528
OG0000114	LVA_4649
OG0000114	LVA_5172
OG0000114	LVA_5173
OG0000114	LVA_5541
OG0000115	LVA_11726
OG0000115	LVA_12108
OG0000115	LVA_1276
OG0000115	LVA_16562
OG0000115	LVA_21886
OG0000115	LVA_23255
OG0000115	LVA_4460
OG0000115	LVA_4461
OG0000115	LVA_6224
OG0000116	LVA_1145
OG0000116	LVA_6581
OG0000117	LVA_15080
OG0000117	LVA_15088
OG0000117	LVA_27454
OG0000119	LVA_17846
OG0000120	LVA_11644
OG0000120	LVA_13409
OG0000120	LVA_13559
OG0000120	LVA_20328
OG0000120	LVA_20330
OG0000120	LVA_20409
OG0000120	LVA_2198
OG0000120	LVA_26531
OG0000120	LVA_30510
OG0000121	LVA_14285
OG0000121	LVA_17358
OG0000121	LVA_29413
OG0000121	LVA_29483
OG0000121	LVA_29496
OG0000121	LVA_33356
OG0000121	LVA_34921
OG0000121	LVA_35509
OG0000122	LVA_11971
OG0000122	LVA_3753
OG0000123	LVA_25092
OG0000124	LVA_12532
OG0000124	LVA_12809
OG0000124	LVA_12810
OG0000124	LVA_22301
OG0000124	LVA_28101
OG0000124	LVA_28488
OG0000124	LVA_5374
OG0000124	LVA_7651
OG0000124	LVA_8049
OG0000124	LVA_8050
OG0000125	LVA_12141
OG0000125	LVA_19115
OG0000125	LVA_36246
OG0000125	LVA_8041
OG0000125	LVA_8639
OG0000125	LVA_8640
OG0000125	LVA_8641
OG0000125	LVA_9126
OG0000126	LVA_13929
OG0000126	LVA_13983
OG0000126	LVA_13994
OG0000126	LVA_14161
OG0000126	LVA_14167
OG0000126	LVA_14168
OG0000126	LVA_14172
OG0000126	LVA_14173
OG0000126	LVA_7596
OG0000126	LVA_7621
OG0000127	LVA_9883
OG0000128	LVA_2931
OG0000128	LVA_2932
OG0000128	LVA_2940
OG0000128	LVA_2941
OG0000128	LVA_2950
OG0000128	LVA_2951
OG0000128	LVA_2959
OG0000128	LVA_2960
OG0000128	LVA_2969
OG0000128	LVA_2970
OG0000128	LVA_7447
OG0000128	LVA_7456
OG0000128	LVA_7457
OG0000128	LVA_7467
OG0000128	LVA_7468
OG0000128	LVA_7478
OG0000128	LVA_7479
OG0000128	LVA_7489
OG0000128	LVA_7490
OG0000129	LVA_6948
OG0000130	LVA_21895
OG0000130	LVA_21993
OG0000130	LVA_8374
OG0000131	LVA_11799
OG0000131	LVA_12634
OG0000131	LVA_12636
OG0000131	LVA_17714
OG0000131	LVA_17951
OG0000131	LVA_32963
OG0000132	LVA_18124
OG0000132	LVA_18392
OG0000132	LVA_18393
OG0000132	LVA_18834
OG0000132	LVA_19510
OG0000132	LVA_3354
OG0000132	LVA_6116
OG0000132	LVA_6172
OG0000132	LVA_9884
OG0000133	LVA_10755
OG0000133	LVA_11011
OG0000133	LVA_12641
OG0000133	LVA_1490
OG0000133	LVA_2209
OG0000133	LVA_34880
OG0000133	LVA_404
OG0000133	LVA_5445
OG0000133	LVA_9763
OG0000134	LVA_27581
OG0000134	LVA_36853
OG0000134	LVA_36863
OG0000135	LVA_15014
OG0000135	LVA_15641
OG0000135	LVA_20412
OG0000135	LVA_25152
OG0000137	LVA_17093
OG0000137	LVA_17095
OG0000137	LVA_17472
OG0000137	LVA_17474
OG0000137	LVA_17475
OG0000137	LVA_17476
OG0000138	LVA_10363
OG0000138	LVA_1054
OG0000138	LVA_12190
OG0000138	LVA_13778
OG0000138	LVA_13781
OG0000138	LVA_139
OG0000138	LVA_140
OG0000138	LVA_14158
OG0000138	LVA_14211
OG0000138	LVA_14322
OG0000138	LVA_1506
OG0000138	LVA_16662
OG0000138	LVA_18987
OG0000138	LVA_20907
OG0000138	LVA_21266
OG0000138	LVA_22186
OG0000138	LVA_22492
OG0000138	LVA_22900
OG0000138	LVA_24436
OG0000138	LVA_26888
OG0000138	LVA_27995
OG0000138	LVA_28067
OG0000138	LVA_32476
OG0000138	LVA_32926
OG0000138	LVA_34309
OG0000138	LVA_34327
OG0000138	LVA_34328
OG0000138	LVA_35333
OG0000138	LVA_35376
OG0000138	LVA_35519
OG0000138	LVA_35532
OG0000138	LVA_35546
OG0000138	LVA_5263
OG0000138	LVA_5268
OG0000138	LVA_5479
OG0000138	LVA_5882
OG0000138	LVA_687
OG0000138	LVA_8227
OG0000138	LVA_8587
OG0000138	LVA_9002
OG0000138	LVA_9118
OG0000138	LVA_9121
OG0000138	LVA_9294
OG0000138	LVA_9671
OG0000138	LVA_969
OG0000138	LVA_9897
OG0000139	LVA_26811
OG0000139	LVA_27362
OG0000139	LVA_27363
OG0000140	LVA_15969
OG0000140	LVA_15970
OG0000140	LVA_15971
OG0000140	LVA_15972
OG0000140	LVA_15973
OG0000140	LVA_15974
OG0000140	LVA_15975
OG0000140	LVA_2406
OG0000140	LVA_2504
OG0000142	LVA_17549
OG0000142	LVA_27793
OG0000142	LVA_3185
OG0000142	LVA_4426
OG0000142	LVA_6043
OG0000143	LVA_10787
OG0000143	LVA_27566
OG0000145	LVA_18912
OG0000145	LVA_19060
OG0000145	LVA_19063
OG0000147	LVA_10334
OG0000147	LVA_14060
OG0000147	LVA_15325
OG0000147	LVA_15453
OG0000147	LVA_16103
OG0000147	LVA_17902
OG0000147	LVA_18198
OG0000147	LVA_19518
OG0000147	LVA_21949
OG0000147	LVA_24643
OG0000147	LVA_31913
OG0000147	LVA_31915
OG0000147	LVA_33993
OG0000147	LVA_33995
OG0000147	LVA_33997
OG0000147	LVA_34118
OG0000147	LVA_34121
OG0000147	LVA_34123
OG0000147	LVA_35787
OG0000147	LVA_36197
OG0000147	LVA_6289
OG0000147	LVA_8177
OG0000147	LVA_8516
OG0000148	LVA_27212
OG0000148	LVA_27218
OG0000148	LVA_31874
OG0000150	LVA_22355
OG0000150	LVA_30
OG0000150	LVA_36371
OG0000150	LVA_36372
OG0000150	LVA_36373
OG0000150	LVA_36375
OG0000150	LVA_36377
OG0000151	LVA_17766
OG0000151	LVA_27905
OG0000151	LVA_29578
OG0000151	LVA_473
OG0000151	LVA_588
OG0000151	LVA_7647
OG0000151	LVA_9060
OG0000152	LVA_15881
OG0000152	LVA_19113
OG0000152	LVA_19495
OG0000152	LVA_221
OG0000152	LVA_222
OG0000152	LVA_26904
OG0000152	LVA_29233
OG0000152	LVA_8131
OG0000152	LVA_8133
OG0000152	LVA_8581
OG0000154	LVA_13439
OG0000154	LVA_13440
OG0000154	LVA_13441
OG0000154	LVA_13442
OG0000154	LVA_13443
OG0000154	LVA_13468
OG0000154	LVA_13469
OG0000154	LVA_13470
OG0000154	LVA_13471
OG0000154	LVA_13472
OG0000154	LVA_1587
OG0000155	LVA_10248
OG0000155	LVA_10338
OG0000155	LVA_12410
OG0000155	LVA_1673
OG0000155	LVA_19425
OG0000155	LVA_24033
OG0000155	LVA_24331
OG0000155	LVA_26348
OG0000155	LVA_27499
OG0000155	LVA_27500
OG0000155	LVA_27972
OG0000155	LVA_7236
OG0000155	LVA_7237
OG0000155	LVA_7238
OG0000155	LVA_7245
OG0000155	LVA_7246
OG0000155	LVA_7247
OG0000156	LVA_22346
OG0000156	LVA_24697
OG0000156	LVA_2519
OG0000156	LVA_25359
OG0000156	LVA_26689
OG0000156	LVA_27638
OG0000156	LVA_32394
OG0000156	LVA_6500
OG0000157	LVA_13803
OG0000157	LVA_18606
OG0000157	LVA_18607
OG0000157	LVA_7510
OG0000157	LVA_7540
OG0000157	LVA_7555
OG0000157	LVA_7556
OG0000159	LVA_11625
OG0000159	LVA_16651
OG0000159	LVA_1791
OG0000159	LVA_1792
OG0000159	LVA_20422
OG0000159	LVA_24556
OG0000159	LVA_28737
OG0000159	LVA_3541
OG0000159	LVA_5459
OG0000159	LVA_6549
OG0000159	LVA_7703
OG0000159	LVA_7739
OG0000159	LVA_7896
OG0000159	LVA_7982
OG0000159	LVA_8108
OG0000159	LVA_9172
OG0000160	LVA_10289
OG0000160	LVA_13668
OG0000160	LVA_14508
OG0000160	LVA_21896
OG0000160	LVA_2480
OG0000160	LVA_27744
OG0000160	LVA_32832
OG0000160	LVA_32914
OG0000160	LVA_8884
OG0000161	LVA_11863
OG0000161	LVA_2099
OG0000161	LVA_22363
OG0000161	LVA_23131
OG0000161	LVA_23132
OG0000161	LVA_2505
OG0000161	LVA_25143
OG0000161	LVA_27680
OG0000161	LVA_30697
OG0000161	LVA_35017
OG0000161	LVA_35620
OG0000161	LVA_4006
OG0000161	LVA_6237
OG0000161	LVA_6736
OG0000161	LVA_7994
OG0000162	LVA_27691
OG0000162	LVA_27692
OG0000162	LVA_27705
OG0000162	LVA_27706
OG0000162	LVA_27709
OG0000162	LVA_27710
OG0000163	LVA_27810
OG0000163	LVA_27811
OG0000163	LVA_27814
OG0000163	LVA_27818
OG0000163	LVA_27822
OG0000163	LVA_27826
OG0000163	LVA_27832
OG0000163	LVA_27841
OG0000164	LVA_1206
OG0000164	LVA_1207
OG0000164	LVA_6272
OG0000164	LVA_6384
OG0000165	LVA_17520
OG0000165	LVA_17522
OG0000165	LVA_17526
OG0000165	LVA_17527
OG0000165	LVA_17528
OG0000166	LVA_19400
OG0000166	LVA_19401
OG0000166	LVA_19410
OG0000166	LVA_19411
OG0000169	LVA_11749
OG0000169	LVA_11750
OG0000169	LVA_15289
OG0000169	LVA_17875
OG0000169	LVA_28217
OG0000169	LVA_396
OG0000169	LVA_9054
OG0000170	LVA_10875
OG0000170	LVA_1151
OG0000170	LVA_25655
OG0000170	LVA_32471
OG0000170	LVA_32472
OG0000170	LVA_889
OG0000170	LVA_9926
OG0000171	LVA_12574
OG0000171	LVA_18800
OG0000171	LVA_18801
OG0000171	LVA_18925
OG0000171	LVA_18926
OG0000171	LVA_18927
OG0000171	LVA_18931
OG0000171	LVA_18934
OG0000171	LVA_19272
OG0000172	LVA_1035
OG0000172	LVA_10972
OG0000172	LVA_1594
OG0000172	LVA_18688
OG0000172	LVA_19559
OG0000172	LVA_20037
OG0000172	LVA_21688
OG0000172	LVA_31729
OG0000172	LVA_35010
OG0000172	LVA_5238
OG0000172	LVA_5684
OG0000172	LVA_9917
OG0000172	LVA_9998
OG0000173	LVA_19001
OG0000173	LVA_21936
OG0000173	LVA_26943
OG0000173	LVA_31328
OG0000173	LVA_34641
OG0000174	LVA_11687
OG0000174	LVA_11700
OG0000174	LVA_25686
OG0000174	LVA_29779
OG0000174	LVA_33504
OG0000176	LVA_3183
OG0000176	LVA_3559
OG0000176	LVA_3562
OG0000176	LVA_4269
OG0000176	LVA_4270
OG0000176	LVA_4295
OG0000176	LVA_4296
OG0000176	LVA_5314
OG0000177	LVA_14356
OG0000177	LVA_14951
OG0000177	LVA_21925
OG0000179	LVA_23749
OG0000179	LVA_23750
OG0000179	LVA_28412
OG0000180	LVA_10946
OG0000180	LVA_10987
OG0000180	LVA_11696
OG0000180	LVA_12365
OG0000180	LVA_1565
OG0000180	LVA_1819
OG0000180	LVA_23098
OG0000180	LVA_24605
OG0000180	LVA_24949
OG0000180	LVA_25665
OG0000180	LVA_30997
OG0000180	LVA_3265
OG0000180	LVA_35111
OG0000180	LVA_9699
OG0000181	LVA_6712
OG0000181	LVA_6714
OG0000182	LVA_32570
OG0000182	LVA_32571
OG0000182	LVA_32573
OG0000182	LVA_32729
OG0000182	LVA_32731
OG0000182	LVA_36928
OG0000183	LVA_21975
OG0000183	LVA_22653
OG0000184	LVA_15838
OG0000184	LVA_15848
OG0000184	LVA_15849
OG0000184	LVA_15910
OG0000184	LVA_15911
OG0000184	LVA_16505
OG0000184	LVA_16506
OG0000184	LVA_16507
OG0000184	LVA_16508
OG0000184	LVA_16509
OG0000184	LVA_16511
OG0000184	LVA_16512
OG0000184	LVA_16513
OG0000184	LVA_16514
OG0000184	LVA_16515
OG0000184	LVA_16516
OG0000184	LVA_21844
OG0000184	LVA_21845
OG0000184	LVA_21846
OG0000184	LVA_21847
OG0000184	LVA_21848
OG0000184	LVA_21849
OG0000184	LVA_21850
OG0000184	LVA_21851
OG0000184	LVA_21852
OG0000184	LVA_21853
OG0000184	LVA_21854
OG0000184	LVA_21855
OG0000184	LVA_21856
OG0000184	LVA_21857
OG0000184	LVA_21858
OG0000184	LVA_21859
OG0000185	LVA_26196
OG0000185	LVA_26199
OG0000185	LVA_26202
OG0000186	LVA_18690
OG0000186	LVA_19561
OG0000186	LVA_35008
OG0000186	LVA_35009
OG0000186	LVA_9994
OG0000187	LVA_1620
OG0000187	LVA_17190
OG0000187	LVA_17192
OG0000187	LVA_18335
OG0000187	LVA_24947
OG0000188	LVA_1104
OG0000188	LVA_1105
OG0000188	LVA_1109
OG0000188	LVA_1112
OG0000188	LVA_818
OG0000188	LVA_819
OG0000189	LVA_14494
OG0000189	LVA_16460
OG0000189	LVA_16998
OG0000189	LVA_23976
OG0000189	LVA_24025
OG0000189	LVA_24026
OG0000189	LVA_34832
OG0000189	LVA_5431
OG0000189	LVA_6356
OG0000191	LVA_5096
OG0000191	LVA_7526
OG0000192	LVA_10082
OG0000192	LVA_11616
OG0000192	LVA_15675
OG0000192	LVA_197
OG0000192	LVA_32456
OG0000192	LVA_36496
OG0000192	LVA_622
OG0000193	LVA_15902
OG0000193	LVA_16646
OG0000193	LVA_16726
OG0000193	LVA_16727
OG0000193	LVA_19936
OG0000193	LVA_23508
OG0000193	LVA_31572
OG0000193	LVA_36
OG0000193	LVA_37
OG0000193	LVA_5455
OG0000193	LVA_5742
OG0000193	LVA_7217
OG0000193	LVA_7218
OG0000193	LVA_9307
OG0000194	LVA_11619
OG0000194	LVA_22108
OG0000194	LVA_22298
OG0000194	LVA_24832
OG0000194	LVA_27815
OG0000194	LVA_30273
OG0000194	LVA_31147
OG0000194	LVA_33254
OG0000194	LVA_6920
OG0000195	LVA_14979
OG0000195	LVA_26991
OG0000195	LVA_26997
OG0000195	LVA_26999
OG0000195	LVA_27001
OG0000195	LVA_27003
OG0000195	LVA_27004
OG0000195	LVA_27676
OG0000195	LVA_27678
OG0000195	LVA_27942
OG0000195	LVA_7874
OG0000195	LVA_8523
OG0000195	LVA_8532
OG0000195	LVA_8541
OG0000195	LVA_8546
OG0000195	LVA_8562
OG0000195	LVA_8808
OG0000195	LVA_8821
OG0000195	LVA_8971
OG0000196	LVA_24593
OG0000196	LVA_24594
OG0000196	LVA_24596
OG0000196	LVA_24600
OG0000196	LVA_24602
OG0000196	LVA_24608
OG0000197	LVA_6467
OG0000197	LVA_6468
OG0000197	LVA_6469
OG0000197	LVA_6470
OG0000197	LVA_7195
OG0000198	LVA_16044
OG0000198	LVA_3864
OG0000198	LVA_5304
OG0000198	LVA_6250
OG0000198	LVA_6251
OG0000198	LVA_6252
OG0000198	LVA_6412
OG0000199	LVA_33796
OG0000199	LVA_34343
OG0000200	LVA_10069
OG0000200	LVA_11195
OG0000200	LVA_11379
OG0000200	LVA_11588
OG0000200	LVA_12593
OG0000200	LVA_13057
OG0000200	LVA_13058
OG0000200	LVA_14102
OG0000200	LVA_14510
OG0000200	LVA_14641
OG0000200	LVA_14652
OG0000200	LVA_15081
OG0000200	LVA_16853
OG0000200	LVA_16885
OG0000200	LVA_17331
OG0000200	LVA_1743
OG0000200	LVA_20170
OG0000200	LVA_20811
OG0000200	LVA_20998
OG0000200	LVA_21302
OG0000200	LVA_22137
OG0000200	LVA_23562
OG0000200	LVA_24293
OG0000200	LVA_25568
OG0000200	LVA_28209
OG0000200	LVA_28211
OG0000200	LVA_28563
OG0000200	LVA_28932
OG0000200	LVA_29070
OG0000200	LVA_29153
OG0000200	LVA_30947
OG0000200	LVA_33402
OG0000200	LVA_340
OG0000200	LVA_34743
OG0000200	LVA_34772
OG0000200	LVA_35101
OG0000200	LVA_3552
OG0000200	LVA_3558
OG0000200	LVA_36680
OG0000200	LVA_36831
OG0000200	LVA_3728
OG0000200	LVA_5853
OG0000200	LVA_6249
OG0000200	LVA_6509
OG0000200	LVA_7567
OG0000200	LVA_7903
OG0000201	LVA_27834
OG0000201	LVA_27835
OG0000201	LVA_36402
OG0000201	LVA_5250
OG0000201	LVA_7649
OG0000202	LVA_18135
OG0000202	LVA_18136
OG0000202	LVA_30369
OG0000202	LVA_30371
OG0000202	LVA_30428
OG0000202	LVA_30429
OG0000203	LVA_15729
OG0000203	LVA_15734
OG0000203	LVA_15777
OG0000203	LVA_15782
OG0000203	LVA_15785
OG0000203	LVA_7601
OG0000204	LVA_17351
OG0000205	LVA_29257
OG0000205	LVA_29258
OG0000205	LVA_29259
OG0000205	LVA_29261
OG0000206	LVA_27655
OG0000206	LVA_27656
OG0000206	LVA_27657
OG0000208	LVA_11671
OG0000208	LVA_17776
OG0000208	LVA_20570
OG0000208	LVA_20748
OG0000208	LVA_21430
OG0000208	LVA_21672
OG0000208	LVA_24504
OG0000208	LVA_25896
OG0000208	LVA_27057
OG0000208	LVA_33285
OG0000208	LVA_33287
OG0000208	LVA_5129
OG0000208	LVA_5131
OG0000208	LVA_5133
OG0000208	LVA_9198
OG0000209	LVA_19002
OG0000209	LVA_20025
OG0000209	LVA_2205
OG0000209	LVA_26942
OG0000209	LVA_34640
OG0000211	LVA_15262
OG0000211	LVA_24985
OG0000211	LVA_36238
OG0000211	LVA_m7610
OG0000212	LVA_10952
OG0000212	LVA_11730
OG0000212	LVA_13999
OG0000212	LVA_15715
OG0000212	LVA_21247
OG0000212	LVA_29033
OG0000213	LVA_21826
OG0000213	LVA_21892
OG0000213	LVA_21915
OG0000213	LVA_21916
OG0000213	LVA_21917
OG0000213	LVA_31765
OG0000213	LVA_31951
OG0000214	LVA_18731
OG0000214	LVA_5383
OG0000215	LVA_10182
OG0000215	LVA_14642
OG0000215	LVA_24762
OG0000215	LVA_7610
OG0000216	LVA_26220
OG0000216	LVA_26242
OG0000216	LVA_36332
OG0000216	LVA_3804
OG0000217	LVA_15578
OG0000217	LVA_32633
OG0000217	LVA_33677
OG0000218	LVA_1629
OG0000218	LVA_1630
OG0000218	LVA_1631
OG0000218	LVA_1659
OG0000218	LVA_1747
OG0000218	LVA_33723
OG0000218	LVA_34410
OG0000220	LVA_16404
OG0000220	LVA_30207
OG0000220	LVA_30208
OG0000220	LVA_32399
OG0000220	LVA_32533
OG0000221	LVA_26206
OG0000221	LVA_26208
OG0000221	LVA_26209
OG0000221	LVA_26210
OG0000221	LVA_26211
OG0000222	LVA_12192
OG0000222	LVA_12193
OG0000222	LVA_12194
OG0000222	LVA_12395
OG0000222	LVA_12399
OG0000222	LVA_12401
OG0000222	LVA_12402
OG0000222	LVA_5542
OG0000223	LVA_13307
OG0000223	LVA_26758
OG0000223	LVA_5687
OG0000223	LVA_8171
OG0000224	LVA_19798
OG0000224	LVA_29816
OG0000224	LVA_29834
OG0000224	LVA_7040
OG0000224	LVA_7042
OG0000224	LVA_7043
OG0000224	LVA_7053
OG0000225	LVA_27224
OG0000225	LVA_31873
OG0000225	LVA_31875
OG0000225	LVA_31878
OG0000226	LVA_14942
OG0000226	LVA_14944
OG0000226	LVA_36288
OG0000228	LVA_15352
OG0000229	LVA_11609
OG0000229	LVA_19457
OG0000229	LVA_217
OG0000229	LVA_32428
OG0000229	LVA_32522
OG0000229	LVA_33711
OG0000229	LVA_33712
OG0000229	LVA_34290
OG0000229	LVA_34430
OG0000229	LVA_35367
OG0000230	LVA_14170
OG0000230	LVA_14171
OG0000231	LVA_240
OG0000231	LVA_283
OG0000231	LVA_287
OG0000231	LVA_309
OG0000231	LVA_9603
OG0000231	LVA_9615
OG0000232	LVA_10506
OG0000232	LVA_10507
OG0000232	LVA_14915
OG0000232	LVA_18041
OG0000232	LVA_27933
OG0000232	LVA_32388
OG0000232	LVA_32475
OG0000232	LVA_32581
OG0000232	LVA_35537
OG0000232	LVA_5420
OG0000232	LVA_5868
OG0000232	LVA_8947
OG0000233	LVA_22566
OG0000234	LVA_17112
OG0000234	LVA_17199
OG0000234	LVA_17202
OG0000234	LVA_17203
OG0000234	LVA_17204
OG0000234	LVA_1928
OG0000234	LVA_27227
OG0000235	LVA_10625
OG0000236	LVA_1683
OG0000236	LVA_589
OG0000236	LVA_7438
OG0000236	LVA_7646
OG0000236	LVA_8342
OG0000236	LVA_9057
OG0000237	LVA_25489
OG0000237	LVA_25493
OG0000237	LVA_25494
OG0000237	LVA_25592
OG0000237	LVA_25593
OG0000237	LVA_25594
OG0000237	LVA_26047
OG0000237	LVA_26048
OG0000238	LVA_9230
OG0000238	LVA_9231
OG0000238	LVA_9232
OG0000238	LVA_9234
OG0000238	LVA_9235
OG0000238	LVA_9348
OG0000238	LVA_9349
OG0000238	LVA_9350
OG0000238	LVA_9352
OG0000238	LVA_9353
OG0000239	LVA_1438
OG0000239	LVA_16686
OG0000239	LVA_16721
OG0000239	LVA_16816
OG0000239	LVA_16903
OG0000240	LVA_33857
OG0000240	LVA_33858
OG0000240	LVA_34020
OG0000240	LVA_34023
OG0000240	LVA_34278
OG0000240	LVA_34280
OG0000241	LVA_21115
OG0000241	LVA_25935
OG0000241	LVA_26708
OG0000241	LVA_3309
OG0000242	LVA_27434
OG0000243	LVA_1752
OG0000243	LVA_18015
OG0000243	LVA_36425
OG0000243	LVA_36430
OG0000243	LVA_5704
OG0000243	LVA_692
OG0000243	LVA_9794
OG0000244	LVA_10644
OG0000244	LVA_22539
OG0000244	LVA_22541
OG0000244	LVA_22542
OG0000244	LVA_22543
OG0000244	LVA_29160
OG0000244	LVA_581
OG0000244	LVA_582
OG0000245	LVA_10020
OG0000245	LVA_10035
OG0000245	LVA_10039
OG0000245	LVA_10040
OG0000245	LVA_10109
OG0000245	LVA_10116
OG0000245	LVA_10118
OG0000245	LVA_10121
OG0000245	LVA_10132
OG0000245	LVA_10137
OG0000246	LVA_25649
OG0000246	LVA_26543
OG0000246	LVA_26544
OG0000246	LVA_26545
OG0000246	LVA_26547
OG0000246	LVA_409
OG0000246	LVA_5967
OG0000246	LVA_5971
OG0000246	LVA_710
OG0000246	LVA_990
OG0000248	LVA_10864
OG0000248	LVA_15376
OG0000248	LVA_16297
OG0000248	LVA_2437
OG0000248	LVA_24938
OG0000248	LVA_30366
OG0000248	LVA_8981
OG0000248	LVA_9907
OG0000249	LVA_1343
OG0000249	LVA_1344
OG0000249	LVA_1345
OG0000249	LVA_1348
OG0000249	LVA_1349
OG0000249	LVA_1357
OG0000249	LVA_1359
OG0000249	LVA_1365
OG0000249	LVA_1394
OG0000249	LVA_32231
OG0000250	LVA_5406
OG0000250	LVA_5407
OG0000250	LVA_5413
OG0000250	LVA_5416
OG0000251	LVA_18227
OG0000251	LVA_28798
OG0000251	LVA_29551
OG0000251	LVA_30022
OG0000251	LVA_9302
OG0000252	LVA_12877
OG0000252	LVA_18639
OG0000252	LVA_18640
OG0000252	LVA_31618
OG0000252	LVA_35038
OG0000252	LVA_644
OG0000253	LVA_7578
OG0000254	LVA_25770
OG0000254	LVA_25771
OG0000254	LVA_25772
OG0000255	LVA_20357
OG0000255	LVA_2182
OG0000255	LVA_24765
OG0000255	LVA_24863
OG0000255	LVA_2714
OG0000255	LVA_29725
OG0000255	LVA_31126
OG0000255	LVA_32235
OG0000255	LVA_32377
OG0000255	LVA_32488
OG0000255	LVA_32505
OG0000255	LVA_34179
OG0000255	LVA_34255
OG0000255	LVA_36815
OG0000255	LVA_36816
OG0000255	LVA_4404
OG0000255	LVA_5601
OG0000255	LVA_6422
OG0000255	LVA_8658
OG0000256	LVA_22484
OG0000256	LVA_23690
OG0000256	LVA_31899
OG0000256	LVA_7047
OG0000256	LVA_9474
OG0000257	LVA_13880
OG0000257	LVA_18623
OG0000257	LVA_19813
OG0000257	LVA_36528
OG0000257	LVA_5354
OG0000257	LVA_9134
OG0000258	LVA_16533
OG0000258	LVA_23331
OG0000258	LVA_23430
OG0000259	LVA_16440
OG0000259	LVA_24581
OG0000259	LVA_9033
OG0000260	LVA_33400
OG0000260	LVA_33409
OG0000260	LVA_33410
OG0000260	LVA_33411
OG0000260	LVA_33412
OG0000260	LVA_33419
OG0000260	LVA_33514
OG0000260	LVA_33520
OG0000260	LVA_33521
OG0000260	LVA_33522
OG0000260	LVA_33524
OG0000260	LVA_33533
OG0000260	LVA_33635
OG0000260	LVA_34138
OG0000260	LVA_34497
OG0000261	LVA_35928
OG0000261	LVA_6429
OG0000262	LVA_13666
OG0000262	LVA_13667
OG0000262	LVA_13669
OG0000262	LVA_13671
OG0000262	LVA_13673
OG0000262	LVA_13680
OG0000262	LVA_13705
OG0000262	LVA_13777
OG0000262	LVA_13780
OG0000263	LVA_19421
OG0000263	LVA_9090
OG0000264	LVA_19435
OG0000264	LVA_19436
OG0000264	LVA_19437
OG0000264	LVA_19438
OG0000264	LVA_19439
OG0000264	LVA_19440
OG0000264	LVA_19441
OG0000264	LVA_19442
OG0000264	LVA_19443
OG0000264	LVA_19444
OG0000265	LVA_11931
OG0000265	LVA_3470
OG0000267	LVA_10622
OG0000267	LVA_11758
OG0000267	LVA_12551
OG0000267	LVA_18173
OG0000267	LVA_28161
OG0000267	LVA_32419
OG0000267	LVA_36934
OG0000267	LVA_36988
OG0000267	LVA_5161
OG0000267	LVA_5782
OG0000267	LVA_8434
OG0000267	LVA_8551
OG0000267	LVA_9061
OG0000267	LVA_9458
OG0000267	LVA_9618
OG0000268	LVA_34540
OG0000268	LVA_34564
OG0000268	LVA_34568
OG0000268	LVA_34572
OG0000268	LVA_34578
OG0000268	LVA_34583
OG0000268	LVA_34593
OG0000268	LVA_34601
