Orthogroup	H_tub.longestprot	E_luc.longestprot
OG0000130	HTU_31611, HTU_31612	ELU_29988, ELU_15067
OG0000130	HTU_16469, HTU_21672, HTU_16907, HTU_16928, HTU_16908, HTU_16929, HTU_16844, HTU_9023, HTU_9027, HTU_7652, HTU_7653, HTU_7650, HTU_9022, HTU_7506	ELU_29715
OG0000131	HTU_593	ELU_859
OG0000131	HTU_18834	ELU_36381
OG0000131	HTU_31556	ELU_37512, ELU_38893
OG0000131	HTU_18836	ELU_2349, ELU_47901
OG0000132	HTU_5807, HTU_5846	ELU_46518, ELU_36646
OG0000132	HTU_19256	ELU_27056, ELU_13592, ELU_13588, ELU_29245, ELU_43020, ELU_51982, ELU_51986, ELU_5360
OG0000133	HTU_25488, HTU_25487	ELU_7710
OG0000133	HTU_18746, HTU_29345	ELU_50215
OG0000133	HTU_4402	ELU_49972, ELU_7709, ELU_28066, ELU_20238
OG0000134	HTU_13532	ELU_2457, ELU_2464
OG0000134	HTU_35356	ELU_27921, ELU_50174, ELU_50161
OG0000134	HTU_6097, HTU_6100	ELU_44424, ELU_44419, ELU_47630, ELU_44417
OG0000135	HTU_5858	ELU_27299, ELU_50877
OG0000136	HTU_88, HTU_46, HTU_25333, HTU_26343, HTU_28233, HTU_37295	ELU_51776, ELU_44744, ELU_20769, ELU_20770, ELU_18498
OG0000136	HTU_19591, HTU_19587, HTU_11749, HTU_13285, HTU_40280	ELU_7440, ELU_19493
OG0000137	HTU_21025	ELU_52815
OG0000137	HTU_21023	ELU_23461
OG0000137	HTU_20772, HTU_20775	ELU_2025, ELU_2022, ELU_23449, ELU_2024
OG0000138	HTU_4144	ELU_20623
OG0000139	HTU_817, HTU_854	ELU_37917
OG0000139	HTU_826	ELU_3341
OG0000139	HTU_819	ELU_37920, ELU_7373
OG0000140	HTU_18651, HTU_18649, HTU_18648, HTU_18654, HTU_18652, HTU_18650, HTU_18647, HTU_18653, HTU_18655, HTU_18656, HTU_18663, HTU_18658, HTU_18662, HTU_18659, HTU_18657, HTU_18660, HTU_18661, HTU_5007	ELU_53769
OG0000144	HTU_21830, HTU_21845	ELU_51169, ELU_21348
OG0000144	HTU_16418, HTU_2313, HTU_2303	ELU_1926
OG0000144	HTU_21399, HTU_21829	ELU_21339, ELU_21345, ELU_21344
OG0000145	HTU_3176, HTU_3183, HTU_3185, HTU_3216, HTU_3184, HTU_23474	ELU_5030
OG0000145	HTU_3215	ELU_4518
OG0000145	HTU_2798	ELU_28538
OG0000145	HTU_2799	ELU_5033, ELU_5035
OG0000146	HTU_20912	ELU_42991
OG0000147	HTU_38837, HTU_38898, HTU_38841, HTU_33884, HTU_6977	ELU_5201
OG0000148	HTU_450, HTU_313, HTU_436	ELU_38222, ELU_38234, ELU_38226, ELU_51972
OG0000148	HTU_33631	ELU_38228, ELU_36848
OG0000148	HTU_31948, HTU_33637	ELU_50442
OG0000150	HTU_36860	ELU_26953, ELU_26952
OG0000150	HTU_22620, HTU_22603	ELU_20928
OG0000150	HTU_36863	ELU_26955
OG0000150	HTU_36856	ELU_26947
OG0000150	HTU_36854	ELU_26944
OG0000151	HTU_14258, HTU_24245	ELU_26595
OG0000151	HTU_5500, HTU_24476, HTU_866, HTU_11263, HTU_14936, HTU_37180, HTU_39399, HTU_34351, HTU_18842	ELU_22847
OG0000151	HTU_19213, HTU_8561	ELU_48871, ELU_48857, ELU_27278
OG0000152	HTU_6642, HTU_6643	ELU_36107
OG0000152	HTU_12170	ELU_35700, ELU_35699
OG0000152	HTU_6746	ELU_35460, ELU_51261, ELU_36081, ELU_36079
OG0000154	HTU_26410	ELU_11323, ELU_11316
OG0000154	HTU_26406	ELU_11318, ELU_11311
OG0000154	HTU_40504	ELU_53081
OG0000154	HTU_26407	ELU_11312, ELU_11319, ELU_11320
OG0000154	HTU_26408	ELU_11321, ELU_11314
OG0000154	HTU_26409	ELU_11315, ELU_11322
OG0000155	HTU_40394	ELU_32174, ELU_34274, ELU_32177, ELU_32190, ELU_14046
OG0000156	HTU_16950, HTU_16956, HTU_16954, HTU_16952	ELU_34761, ELU_3164, ELU_32640, ELU_7169
OG0000156	HTU_26269, HTU_16601, HTU_23910, HTU_22642	ELU_22819, ELU_17188, ELU_4457, ELU_6405, ELU_6402, ELU_7345, ELU_50213
OG0000157	HTU_39419	ELU_51142
OG0000159	HTU_29469, HTU_5987, HTU_19663, HTU_28434, HTU_31690, HTU_19639, HTU_36006, HTU_1324, HTU_41634, HTU_1936, HTU_9088, HTU_1325, HTU_19638	ELU_52806
OG0000160	HTU_22826, HTU_20006, HTU_13799, HTU_13964	ELU_19244, ELU_22662, ELU_46775, ELU_34659, ELU_7092, ELU_19248, ELU_51496
OG0000161	HTU_6821, HTU_6845, HTU_37517, HTU_37466, HTU_36713	ELU_46244, ELU_22019, ELU_1479, ELU_36217, ELU_19651, ELU_42996, ELU_30110, ELU_978, ELU_52107, ELU_24940, ELU_12203, ELU_45131, ELU_44107, ELU_41586, ELU_21640, ELU_52591, ELU_463, ELU_35323, m1-g5331
OG0000162	HTU_1020, HTU_1006, HTU_996, HTU_999, HTU_1019, HTU_1016, HTU_1011	ELU_13626, ELU_38462, ELU_38181, ELU_38182, ELU_32557, ELU_32567, ELU_13635, ELU_7148, ELU_7146, ELU_13627, ELU_38104, ELU_38184, ELU_38098, ELU_38095, ELU_38093
OG0000163	HTU_1938	ELU_38501
OG0000163	HTU_1935	ELU_38500, ELU_38508, ELU_673
OG0000163	HTU_1984, HTU_1986	ELU_1452
OG0000163	HTU_1985, HTU_1978	ELU_38925, ELU_38924
OG0000164	HTU_13924, HTU_13932, HTU_40515, HTU_40513, HTU_1806	ELU_40166
OG0000165	HTU_13194	ELU_23608, ELU_2613, ELU_43522, ELU_23589
OG0000165	HTU_13193, HTU_13200	ELU_23614, ELU_23590, ELU_23597
OG0000165	HTU_20595, HTU_20597, HTU_20637, HTU_20643, HTU_20632	ELU_23598, ELU_23592, ELU_23616, ELU_23610
OG0000166	HTU_2709	ELU_4917
OG0000166	HTU_2700, HTU_2707, HTU_2694, HTU_2703, HTU_2705, HTU_2701, HTU_2695	ELU_4919, ELU_9955
OG0000166	HTU_2702	ELU_9953
OG0000166	HTU_2704, HTU_2706, HTU_2699	ELU_9952, ELU_4921, ELU_4926, ELU_4924
OG0000168	HTU_38907	ELU_51927, ELU_52550, ELU_52445, ELU_3386, ELU_52685, ELU_51058, ELU_46403, ELU_46169, ELU_32470, ELU_30935, ELU_34739, ELU_52403, ELU_10011, ELU_41593, ELU_30581, ELU_13513, ELU_47393, ELU_34648, ELU_51476, ELU_51296, ELU_89, ELU_37604, ELU_51259, ELU_50604, ELU_46650, ELU_52506, ELU_44062
OG0000169	HTU_1775, HTU_3893	ELU_40410, ELU_21134
OG0000169	HTU_18524	ELU_20960, ELU_40411, ELU_18876, ELU_35378
OG0000169	HTU_39458, HTU_13788, HTU_34871, HTU_7361, HTU_7352, HTU_6104	ELU_32476, ELU_44643, ELU_6169, ELU_19472, ELU_10443, ELU_51606, ELU_435, ELU_20116, ELU_7586, ELU_29113
OG0000171	HTU_3429	ELU_32264, ELU_32272
OG0000171	HTU_40215, HTU_26332	ELU_11239
OG0000171	HTU_3428	ELU_32262, ELU_32260
OG0000171	HTU_3427	ELU_32259, ELU_32261
OG0000172	HTU_40025, HTU_40039, HTU_40052	ELU_52641
OG0000173	HTU_36619, HTU_2781	ELU_7384, ELU_14135, ELU_45762, ELU_46621, ELU_46631
OG0000174	HTU_17032	ELU_29929, ELU_34725
OG0000174	HTU_28547, HTU_17163, HTU_3150, HTU_13613, HTU_14180, HTU_2259, HTU_38236	ELU_15238, ELU_2206, ELU_7364, ELU_34723, ELU_20527, ELU_163, ELU_27778, ELU_36983, ELU_52424, ELU_22892, ELU_2590, ELU_34722, ELU_2205, ELU_1578, ELU_36186
OG0000174	HTU_2681	ELU_34724, ELU_1576, ELU_22825
OG0000175	HTU_5794	ELU_44804, ELU_36508, ELU_2038, ELU_4065, ELU_44805, ELU_2039, ELU_2040, ELU_2036, ELU_47615, ELU_47492, ELU_2630, ELU_51495, ELU_35063, ELU_1673
OG0000175	HTU_5840	ELU_8224, ELU_51491, ELU_7615, ELU_51493, ELU_44808, ELU_44806, ELU_18177
OG0000176	HTU_27378	ELU_48058
OG0000176	HTU_28410	ELU_49426
OG0000176	HTU_27880	ELU_48739
OG0000176	HTU_27879	ELU_48738
OG0000176	HTU_28409	ELU_49425
OG0000176	HTU_22625	ELU_20934
OG0000177	HTU_33752	ELU_35906
OG0000178	HTU_41635	ELU_24709, ELU_7087
OG0000179	HTU_28858	ELU_50980, ELU_25401
OG0000179	HTU_28859, HTU_28856, HTU_28855	ELU_25402
OG0000180	HTU_m36778, HTU_20248, HTU_28003, HTU_36430, HTU_7707, HTU_3941	ELU_33334
OG0000181	HTU_23961	ELU_42039
OG0000181	HTU_23965	ELU_7288, ELU_7283, ELU_42042, ELU_7289
OG0000181	HTU_23967	ELU_42046, ELU_42041
OG0000181	HTU_23962	ELU_7277, ELU_7280, ELU_7284, ELU_42045, ELU_42040
OG0000182	HTU_17018, HTU_17218	ELU_44134, ELU_9652, ELU_44136
OG0000182	HTU_17221, HTU_17015	ELU_44140, ELU_9656
OG0000185	HTU_12416, HTU_12454	ELU_33935
OG0000185	HTU_12464	ELU_33950
OG0000185	HTU_12419	ELU_33945
OG0000185	HTU_40363	ELU_40695, ELU_40698, ELU_46364, ELU_15297, ELU_15299, ELU_47427, ELU_13971, ELU_13963, ELU_15293
OG0000186	HTU_10117, HTU_17904	ELU_22815
OG0000186	HTU_5323, HTU_5410, HTU_13110, HTU_10115	ELU_22814
OG0000186	HTU_29409, HTU_13116	ELU_52643
OG0000187	HTU_35199, HTU_35189	ELU_33466
OG0000187	HTU_36277	ELU_19704
OG0000187	HTU_26099	ELU_53254, ELU_51783, ELU_36318, ELU_6372
OG0000188	HTU_13821, HTU_13826, HTU_13814, HTU_13817	ELU_39969, ELU_39966
OG0000188	HTU_13813	ELU_39967, ELU_39964, ELU_39963
OG0000188	HTU_13812	ELU_39968, ELU_39965
OG0000189	HTU_22487	ELU_49546
OG0000189	HTU_30459, HTU_3204	ELU_53053
OG0000191	HTU_22835	ELU_20979, ELU_20973, ELU_1981
OG0000192	HTU_6608	ELU_53802
OG0000192	HTU_19240	ELU_12433
OG0000194	HTU_40274	ELU_51559, ELU_13339, ELU_443, ELU_21019, ELU_47328
OG0000194	HTU_13255	ELU_3625, ELU_3617
OG0000194	HTU_36353	ELU_34625, ELU_34828
OG0000195	HTU_381	ELU_37697, ELU_37692, ELU_37698, ELU_22113
OG0000196	HTU_29049	ELU_25110
OG0000196	HTU_29048	ELU_25108
OG0000196	HTU_29046	ELU_25106
OG0000196	HTU_29029	ELU_25101
OG0000196	HTU_29030	ELU_25098
OG0000197	HTU_23017, HTU_23014, HTU_23015, HTU_23011	ELU_3767, ELU_46832
OG0000197	HTU_24114	ELU_41966, ELU_41965
OG0000197	HTU_23018, HTU_23016	ELU_3766, ELU_46833
OG0000197	HTU_24264	ELU_41788
OG0000198	HTU_18225, HTU_18194	ELU_45108
OG0000198	HTU_18242, HTU_18241, HTU_18265, HTU_18246, HTU_1299, HTU_31204, HTU_5141	ELU_45118, ELU_45120, ELU_45132, ELU_45119, ELU_45130, ELU_45133, ELU_45129
OG0000199	HTU_16330	ELU_9501
OG0000199	HTU_16372, HTU_16312, HTU_16322, HTU_16338, HTU_16346, HTU_16352, HTU_16328, HTU_16342, HTU_16348, HTU_16364, HTU_16360, HTU_16339	ELU_9483, ELU_9493, ELU_9502, ELU_9480, ELU_9506, ELU_9513, ELU_9494, ELU_9482, ELU_9503, ELU_9509, ELU_9511, ELU_9512, ELU_9515, ELU_50119, ELU_9516
OG0000201	HTU_6443	ELU_38355
OG0000201	HTU_6447	ELU_32021, ELU_20613, ELU_46409, ELU_46482, ELU_3482, ELU_37439, ELU_36709, ELU_36483, ELU_1034, ELU_20289, ELU_36708, ELU_20612
OG0000202	HTU_21160, HTU_20468	ELU_23767
OG0000202	HTU_20469, HTU_21159	ELU_23770
OG0000202	HTU_34226	ELU_16258, ELU_43358, ELU_16255
OG0000203	HTU_21882, HTU_21227	ELU_4177, ELU_21736
OG0000204	HTU_15117, HTU_15099	ELU_43972, ELU_43970
OG0000205	HTU_11968, HTU_11966	ELU_33588
OG0000205	HTU_4740	ELU_6020
OG0000205	HTU_4742	ELU_6027
OG0000205	HTU_4744, HTU_4743	ELU_6026
OG0000206	HTU_39141, HTU_39212, HTU_554, HTU_137	ELU_38285, ELU_38283
OG0000206	HTU_262, HTU_678, HTU_679, HTU_263	ELU_33943, ELU_33944, ELU_37755
OG0000207	HTU_18737	ELU_41856
OG0000208	HTU_30591	ELU_41698, ELU_16809, ELU_19673, ELU_10057, ELU_36744, ELU_21609
OG0000208	HTU_16192, HTU_22001	ELU_49024
OG0000209	HTU_2780, HTU_36618	ELU_22789, ELU_1568, ELU_14136, ELU_45761, ELU_46630, ELU_7383, ELU_46620
OG0000210	HTU_39188, HTU_4090, HTU_3853, HTU_28891	ELU_7420, ELU_19773, ELU_35841
OG0000210	HTU_36357, HTU_39471, HTU_33857, HTU_36964, HTU_19666, HTU_38301, HTU_20802	ELU_16853
OG0000211	HTU_12134, HTU_5984, HTU_39118	ELU_20530, ELU_44221
OG0000212	HTU_10646	ELU_22537, ELU_29268, ELU_30167, ELU_36809, ELU_27401
OG0000213	HTU_29289, HTU_29313, HTU_29358, HTU_29357, HTU_29359	ELU_24907, ELU_29854, ELU_29866, ELU_29858, ELU_29857, ELU_29855, ELU_29856, ELU_29865, ELU_29860, ELU_29861, ELU_29862, ELU_29864, ELU_29863, ELU_29859
OG0000214	HTU_36001	ELU_27351
OG0000214	HTU_2415, HTU_2412, HTU_2411	ELU_2653, ELU_2652, ELU_29800, ELU_52407, ELU_5144
OG0000215	HTU_31267, HTU_19659	ELU_42546, ELU_27373, ELU_42549
OG0000215	HTU_17506	ELU_36388
OG0000216	HTU_12315	ELU_41470, ELU_4220, ELU_49059
OG0000216	HTU_27039	ELU_49080, ELU_29350, ELU_49063
OG0000217	HTU_4923, HTU_11853, HTU_11840, HTU_27644	ELU_31543, ELU_31545, ELU_53052
OG0000218	HTU_40680, HTU_40669, HTU_40682	ELU_52950
OG0000218	HTU_40692, HTU_40667, HTU_40685, HTU_40686, HTU_40672, HTU_40673	ELU_52952, ELU_52951
OG0000218	HTU_41804	ELU_54139
OG0000220	HTU_931	ELU_7928
OG0000220	HTU_36273	ELU_52854, ELU_27054
OG0000220	HTU_930	ELU_19513, ELU_10113
OG0000221	HTU_12448, HTU_12413, HTU_12444, HTU_12407, HTU_12410, HTU_12412, HTU_12409, HTU_12408, HTU_12411, HTU_12446, HTU_12445	ELU_33930, ELU_10594, ELU_33922
OG0000222	HTU_26061	ELU_12145, ELU_12181, ELU_12149, ELU_12154, ELU_52565, ELU_52558, ELU_32764
OG0000222	HTU_26060	ELU_12182, ELU_52562
OG0000223	HTU_31869	ELU_41662, ELU_1571, ELU_22792, ELU_37519
OG0000223	HTU_31870	ELU_37047, ELU_37520
OG0000223	HTU_35880, HTU_539, HTU_6889	ELU_2074
OG0000223	HTU_31868	ELU_22791, ELU_29878, ELU_1570, ELU_41664, ELU_37517
OG0000224	HTU_23473	ELU_42355
OG0000224	HTU_23476	ELU_42356, ELU_41274
OG0000224	HTU_34147, HTU_34154, HTU_34131	ELU_16146
OG0000225	HTU_33635, HTU_31943	ELU_50439, ELU_36847
OG0000225	HTU_438	ELU_47506
OG0000225	HTU_31967, HTU_33618	ELU_17936
OG0000225	HTU_431	ELU_17935
OG0000225	HTU_300	ELU_38235, ELU_51973
OG0000226	HTU_36880	ELU_26747
OG0000226	HTU_36904, HTU_36902	ELU_3409, ELU_26744, ELU_26748
OG0000226	HTU_36874	ELU_26745
OG0000226	HTU_36873, HTU_36907	ELU_18507, ELU_18508, ELU_18509
OG0000227	HTU_3479	ELU_6854
OG0000227	HTU_25195	ELU_32350
OG0000227	HTU_25181	ELU_37177, ELU_20358
OG0000228	HTU_39940	ELU_20444, ELU_20480, ELU_20449, ELU_20445, ELU_20481, ELU_20452, ELU_50596, ELU_20450, ELU_20447
OG0000230	HTU_38596, HTU_38626, HTU_38635, HTU_38575	ELU_36805, ELU_684, ELU_50773, ELU_682, ELU_36810
OG0000230	HTU_38625, HTU_38592	ELU_37153, ELU_36807, ELU_36808, ELU_47670, ELU_1439, ELU_10195, ELU_43082, ELU_44745, ELU_1437, ELU_10644, ELU_3754, ELU_43459, ELU_22451, ELU_7602, ELU_1783, ELU_44325, ELU_51408
OG0000231	HTU_7322	ELU_36569
OG0000231	HTU_7307, HTU_7273, HTU_7284	ELU_36547, ELU_32078, ELU_46255, ELU_22303, ELU_50915, ELU_2821, ELU_52824
OG0000232	HTU_35984	ELU_14477, ELU_45238, ELU_46489, ELU_473, ELU_44615, ELU_27953, ELU_32711
OG0000233	HTU_19249	ELU_19262
OG0000234	HTU_5152	ELU_19416
OG0000234	HTU_27051	ELU_33200, ELU_49069
OG0000235	HTU_328	ELU_6873, ELU_6875
OG0000235	HTU_319, HTU_329	ELU_6876, ELU_6874
OG0000235	HTU_5713	ELU_2271
OG0000236	HTU_29187	ELU_48862
OG0000236	HTU_18423, HTU_27398, HTU_9736	ELU_30193
OG0000237	HTU_11932	ELU_33550, ELU_33554
OG0000237	HTU_11942	ELU_33560
OG0000237	HTU_11012, HTU_11944	ELU_33561
OG0000237	HTU_11934	ELU_33559
OG0000237	HTU_11938	ELU_33551
OG0000237	HTU_11945	ELU_33562
OG0000238	HTU_6929	ELU_35844
OG0000238	HTU_6931	ELU_35849, ELU_35851
OG0000238	HTU_6930	ELU_35845, ELU_35846
OG0000239	HTU_23267, HTU_22953, HTU_17675	ELU_45169, ELU_45174, ELU_45173, ELU_45170, ELU_495, ELU_4097, ELU_45175
OG0000240	HTU_15688	ELU_8421
OG0000240	HTU_15687	ELU_8422
OG0000240	HTU_15689	ELU_8420
OG0000240	HTU_15100	ELU_8820
OG0000240	HTU_15119	ELU_8821, ELU_8822, ELU_8827
OG0000242	HTU_22102	ELU_47475, ELU_10656
OG0000243	HTU_12256	ELU_51138
OG0000243	HTU_21654, HTU_11231	ELU_5567
OG0000244	HTU_8376	ELU_28643
OG0000244	HTU_30786, HTU_30436, HTU_30780, HTU_30778, HTU_30434	ELU_13719, ELU_13714
OG0000244	HTU_14778	ELU_7768, ELU_7761
OG0000244	HTU_8374	ELU_28649
OG0000245	HTU_31835, HTU_31836	ELU_41892, ELU_41893, ELU_42666, ELU_15351, ELU_41889, ELU_41895, ELU_41890
OG0000245	HTU_31854, HTU_31829	ELU_15357, ELU_15355, ELU_15356
OG0000246	HTU_36726	ELU_21459
OG0000246	HTU_20368, HTU_20360	ELU_32490
OG0000246	HTU_30309	ELU_46623, ELU_20229
OG0000247	HTU_37867, HTU_37834, HTU_37829, HTU_37827, HTU_37872, HTU_37828, HTU_37871	ELU_19381, ELU_19383, ELU_19380
OG0000248	HTU_25846, HTU_6427, HTU_38489, HTU_15017	ELU_19291, ELU_51153
OG0000248	HTU_17571	ELU_45655, ELU_21054, ELU_37665, ELU_46258, ELU_46355, ELU_25192, ELU_38276
OG0000249	HTU_14688	ELU_51377, ELU_2101, ELU_2099, ELU_40350, ELU_40355, ELU_40344
OG0000250	HTU_21252	ELU_22312, ELU_7101, ELU_3596, ELU_52442, ELU_21949, ELU_48333, ELU_3371, ELU_51279, ELU_23251, ELU_23213, ELU_23250, ELU_22115, ELU_21945, ELU_22111, ELU_52441, ELU_41187, ELU_22048, ELU_22042, ELU_52868, ELU_21970, ELU_7103
OG0000251	HTU_17512	ELU_30965
OG0000251	HTU_17511	ELU_24579
OG0000252	HTU_24030, HTU_2304	ELU_52689, ELU_27799
OG0000253	HTU_5688, HTU_5608, HTU_5648, HTU_5647	ELU_29955
OG0000253	HTU_5609	ELU_29945, ELU_29951, ELU_29944
OG0000253	HTU_5690, HTU_5645, HTU_5692, HTU_5695, HTU_5694	ELU_29950, ELU_29953, ELU_29949
OG0000254	HTU_29211	ELU_35290, ELU_35283, ELU_35294, ELU_35286
OG0000254	HTU_29208	ELU_35289, ELU_35282
OG0000254	HTU_29215	ELU_36185, ELU_35291, ELU_35284, ELU_35295, ELU_35287
OG0000256	HTU_24906	ELU_26249, ELU_32439
OG0000256	HTU_37338	ELU_13598
OG0000256	HTU_37337, HTU_37880, HTU_26750	ELU_1842, ELU_36834, ELU_36215
OG0000258	HTU_29150, HTU_29136, HTU_22365, HTU_29156	ELU_2813, ELU_2815, ELU_50578, ELU_50579, ELU_16654, ELU_25033, ELU_16650, ELU_25040
OG0000258	HTU_22364, HTU_18065	ELU_25041
OG0000259	HTU_21528, HTU_39348, HTU_18170, HTU_39923, HTU_5603, HTU_40085, HTU_1157, HTU_30770, HTU_8094, HTU_6520, HTU_12548	ELU_8280, ELU_7769
OG0000260	HTU_33448	ELU_26181, ELU_17025, ELU_17786, ELU_17788
OG0000261	HTU_21239	ELU_17378
OG0000262	HTU_37576	ELU_19606, ELU_19611
OG0000262	HTU_37581, HTU_37582	ELU_19613
OG0000262	HTU_37586, HTU_37592	ELU_19612
OG0000263	HTU_12119, HTU_12099	ELU_94, ELU_46714, ELU_32092, ELU_29793, ELU_2872, ELU_7823, ELU_7821, ELU_32315, ELU_7828, ELU_51682, ELU_32089, ELU_22241, ELU_47306
OG0000264	HTU_3249	ELU_4476
OG0000264	HTU_3248	ELU_4478, ELU_4487
OG0000264	HTU_3200	ELU_4499
OG0000264	HTU_3246	ELU_4479
OG0000265	HTU_8484, HTU_8473, HTU_40795, HTU_40762, HTU_8310	ELU_49129
OG0000265	HTU_27014	ELU_7335, ELU_7333, ELU_7334, ELU_49070, ELU_48907, ELU_48886, ELU_49277, ELU_9946, ELU_9948, ELU_49117
OG0000265	HTU_8311	ELU_49128, ELU_48888
OG0000269	HTU_26518, HTU_26535, HTU_26531	ELU_40244
OG0000269	HTU_38063	ELU_27866, ELU_27867, ELU_4170, ELU_54033
OG0000270	HTU_37047	ELU_41263
OG0000270	HTU_1736	ELU_36154, ELU_2104, ELU_7603, ELU_44747, ELU_36190, ELU_1232, ELU_36200, ELU_3920, ELU_36198, ELU_36201
OG0000271	HTU_19901, HTU_19858, HTU_10957	ELU_519, ELU_23511
OG0000271	HTU_19900, HTU_19859	ELU_24788, ELU_44894
OG0000271	HTU_39766, HTU_39840, HTU_39852	ELU_12510, ELU_46979, ELU_52131, ELU_23563, ELU_46982
OG0000272	HTU_39924	ELU_44899, ELU_44915, ELU_44909, ELU_51628
OG0000272	HTU_15439, HTU_3411, HTU_428, HTU_18767, HTU_39922	ELU_12568, ELU_15121
OG0000273	HTU_24634	ELU_13069, ELU_13068, ELU_13060, ELU_54205
OG0000273	HTU_12495, HTU_12504, HTU_12494, HTU_12503	ELU_33992, ELU_33993
OG0000273	HTU_38831	ELU_13066, ELU_13136, ELU_13138
OG0000273	HTU_13001	ELU_34365
OG0000274	HTU_39957	ELU_1311
OG0000275	HTU_24383	ELU_13315, ELU_13321, ELU_13324
OG0000275	HTU_14543, HTU_14537, HTU_14547	ELU_41293, ELU_29823, ELU_13307, ELU_13316
OG0000276	HTU_2170	ELU_2277, ELU_46560, ELU_22091, ELU_41352, ELU_2007, ELU_2005, ELU_32778, ELU_3065, ELU_13486, ELU_47124, ELU_13483, ELU_51371, ELU_51372, ELU_38898, ELU_50102, ELU_51374
OG0000277	HTU_3653, HTU_12280, HTU_30573	ELU_27425, ELU_16634
OG0000278	HTU_35771, HTU_35778	ELU_32327, ELU_32329, ELU_3761, ELU_33924, ELU_17186
OG0000279	HTU_6425	ELU_2925, ELU_42387
OG0000279	HTU_39951, HTU_6424	ELU_51183, ELU_29444, ELU_29434
OG0000280	HTU_9532	ELU_30043, ELU_19436, ELU_50396, ELU_44210, ELU_30124, ELU_19443, ELU_51121
OG0000280	HTU_9643, HTU_9645	ELU_31022, ELU_3085, ELU_3088, ELU_3092
OG0000281	HTU_19741	ELU_40898, ELU_40893
OG0000281	HTU_3911	ELU_40892, ELU_40897
OG0000281	HTU_20814	ELU_33368
OG0000282	HTU_40252, HTU_18175, HTU_18199	ELU_4060
OG0000282	HTU_13418, HTU_25780	ELU_21738, ELU_47419
OG0000283	HTU_23316, HTU_35834	ELU_27611, ELU_27615
OG0000283	HTU_35714, HTU_35832	ELU_27614
OG0000283	HTU_35831	ELU_27610
OG0000283	HTU_35833	ELU_2518
OG0000284	HTU_27036, HTU_27019, HTU_27018, HTU_27017, HTU_27016, HTU_27021, HTU_27020	ELU_49248, ELU_49256
OG0000284	HTU_26883	ELU_49254, ELU_49251, ELU_33195
OG0000285	HTU_18708, HTU_18352, HTU_18351, HTU_18707	ELU_45234, ELU_45319, ELU_45230, ELU_45318, ELU_45313, ELU_45315
OG0000285	HTU_18706, HTU_18349, HTU_18348, HTU_18705	ELU_45316
OG0000286	HTU_3812	ELU_6437
OG0000286	HTU_4475	ELU_47174, ELU_6666, ELU_6665
OG0000286	HTU_3828, HTU_3811	ELU_6436
OG0000286	HTU_4730	ELU_6035
OG0000286	HTU_3826	ELU_6438
OG0000294	HTU_37194	ELU_11056, ELU_21268
OG0000295	HTU_38576, HTU_12160	ELU_2747
OG0000295	HTU_29961	ELU_10470, ELU_41341
OG0000296	HTU_39300	ELU_52166, ELU_43193, ELU_51287, ELU_27944, ELU_1711, ELU_43195, ELU_10504, ELU_39528, ELU_39527, ELU_50499, ELU_2614
OG0000298	HTU_30177	ELU_24082, ELU_19851, ELU_39520, ELU_50715, ELU_51686, ELU_26759, ELU_53363, ELU_14390, ELU_12327, ELU_9249, ELU_44607, ELU_46347, ELU_6194, ELU_834, ELU_37602, ELU_34774, ELU_1113, ELU_49949, ELU_46529, ELU_49943, ELU_14836, ELU_14831, ELU_14888, ELU_24102, ELU_32141, ELU_2712, ELU_24083, ELU_1406, ELU_53267, ELU_24103, ELU_49942, ELU_1112, ELU_46530, ELU_49948, ELU_14889, ELU_14832
OG0000299	HTU_33747, HTU_31388, HTU_33743, HTU_24820	ELU_11976, ELU_24016
OG0000300	HTU_24646	ELU_13050
OG0000300	HTU_31734, HTU_31731, HTU_31708	ELU_15191
OG0000301	HTU_41100, HTU_41093, HTU_41097, HTU_41096	ELU_13442, ELU_13443, ELU_44702
OG0000301	HTU_41091, HTU_41092	ELU_37160, ELU_37166
OG0000302	HTU_6228, HTU_10121, HTU_27743, HTU_6323	ELU_44961
OG0000303	HTU_24278	ELU_41837, ELU_41849, ELU_41846, ELU_25036
OG0000303	HTU_41044, HTU_41104	ELU_3392, ELU_53661
OG0000303	HTU_24281	ELU_41839
OG0000304	HTU_36849	ELU_26937
OG0000304	HTU_36848	ELU_26938
OG0000304	HTU_37095, HTU_37096	ELU_51994
OG0000306	HTU_8912, HTU_8911	ELU_28223, ELU_28226, ELU_28218, ELU_28212, ELU_28206, ELU_28215, ELU_51331, ELU_51327, ELU_38339, ELU_28367, ELU_38335, ELU_38340, ELU_28214, ELU_28208, ELU_28219, ELU_28210, ELU_28221, ELU_28224, ELU_28209
OG0000307	HTU_4444	ELU_34943, ELU_34945, ELU_37965, ELU_37963
OG0000308	HTU_2817	ELU_44707, ELU_50779, ELU_44705, ELU_5009, ELU_5012, ELU_5006, ELU_44683
OG0000309	HTU_17331, HTU_17228, HTU_17341	ELU_45699, ELU_45693
OG0000311	HTU_2318	ELU_5058
OG0000311	HTU_2731	ELU_5061
OG0000312	HTU_34277	ELU_7962
OG0000312	HTU_15007	ELU_7955, ELU_7961, ELU_7956
OG0000312	HTU_15006	ELU_7953, ELU_7959, ELU_7960, ELU_7958, ELU_7957
OG0000316	HTU_3754, HTU_3760	ELU_35490
