Orthogroup	H_ery.longestprot
OG0000228	HER_43136
OG0000230	HER_42998,HER_42627,HER_42587
OG0000232	HER_50021,HER_43048,HER_21068,HER_5554,HER_5678,HER_25620,HER_24194,HER_9063,HER_49979
OG0000232	HER_31726,HER_8246
OG0000234	HER_23231
OG0000234	HER_18928,HER_18922,HER_18941,HER_18939,HER_18936
OG0000235	HER_26949,HER_27588,HER_26964,HER_27574
OG0000235	HER_27575
OG0000236	HER_1005
OG0000236	HER_39798
OG0000236	HER_26318
OG0000236	HER_45885
OG0000237	HER_1126
OG0000237	HER_1134
OG0000237	HER_1128
OG0000237	HER_1129
OG0000237	HER_1135
OG0000238	HER_33484
OG0000238	HER_33482
OG0000238	HER_33483
OG0000239	HER_19425
OG0000239	HER_23865,HER_26603,HER_26622,HER_23866,HER_19996,HER_19986,HER_19966,HER_19965,HER_19989
OG0000240	HER_35587
OG0000240	HER_35588
OG0000240	HER_34835
OG0000240	HER_34836,HER_34844,HER_34839,HER_34847
OG0000242	HER_32908,HER_5704,HER_16985,HER_12714,HER_32907,HER_13374,HER_9978,HER_12729,HER_5705,HER_35044,HER_12481,HER_11894,HER_12731,HER_42583,HER_13208,HER_5703,HER_43843,HER_26054,HER_35042,HER_9979,HER_42235,HER_12717,HER_13207,HER_35767,HER_12733,HER_46523,HER_42582
OG0000242	HER_49576
OG0000243	HER_31408
OG0000244	HER_8810
OG0000244	HER_48307
OG0000244	HER_31180,HER_31149,HER_31181,HER_31146,HER_31148
OG0000244	HER_8807
OG0000245	HER_50013,HER_50020
OG0000245	HER_49961
OG0000246	HER_31166
OG0000246	HER_39799
OG0000246	HER_14350
OG0000247	HER_40816
OG0000247	HER_40838,HER_40849,HER_40821,HER_40839
OG0000248	HER_34613
OG0000248	HER_42897
OG0000248	HER_42847,HER_32693,HER_7601,HER_32687
OG0000248	HER_42368
OG0000249	HER_31082,HER_31081
OG0000250	HER_12111,HER_12056
OG0000251	HER_43381
OG0000251	HER_26511
OG0000252	HER_45987,HER_3997
OG0000253	HER_31542,HER_31557,HER_31543
OG0000253	HER_31559
OG0000253	HER_31556,HER_31555,HER_31548,HER_31549,HER_31551,HER_31540,HER_31576,HER_31537
OG0000254	HER_45115
OG0000254	HER_45113
OG0000254	HER_45120,HER_45121,HER_33796
OG0000255	HER_19540
OG0000255	HER_32944,HER_9989,HER_9921
OG0000256	HER_29998
OG0000256	HER_35721
OG0000256	HER_30000
OG0000256	HER_30870,HER_22931,HER_35722
OG0000257	HER_413,HER_31832,HER_25948,HER_415,HER_23635,HER_44713,HER_26119,HER_14400,HER_40978,HER_5107
OG0000257	HER_37606,HER_37611,HER_38825,HER_26990,HER_15600
OG0000258	HER_45048,HER_45067
OG0000258	HER_20385
OG0000260	HER_38829,HER_38838,HER_38827,HER_38840,HER_38831,HER_38851,HER_38836
OG0000261	HER_47699
OG0000262	HER_41117,HER_41118,HER_41163,HER_41144,HER_41109,HER_41143,HER_41108
OG0000262	HER_41168,HER_41220
OG0000262	HER_41185,HER_41131,HER_41155,HER_41173,HER_41187,HER_41110,HER_41146,HER_41121,HER_41166
OG0000263	HER_26408,HER_26159,HER_26413,HER_26162,HER_26142,HER_26409,HER_25745,HER_1269,HER_25729,HER_25718
OG0000264	HER_26893
OG0000265	HER_8971,HER_9005,HER_16082,HER_8724
OG0000266	HER_24069
OG0000266	HER_48034
OG0000269	HER_36766,HER_23249,HER_23252
OG0000270	HER_33821
OG0000270	HER_33806
OG0000271	HER_48095,HER_48093
OG0000271	HER_15011
OG0000271	HER_46118
OG0000272	HER_43740,HER_12609
OG0000272	HER_43743,HER_12608
OG0000273	HER_21352,HER_21356
OG0000273	HER_1649
OG0000273	HER_1650,HER_1647
OG0000273	HER_2352
OG0000274	HER_5941
OG0000275	HER_30914,HER_30916,HER_30910,HER_30894,HER_30892,HER_30873
OG0000275	HER_30905,HER_30878,HER_30902,HER_30899,HER_30886,HER_21098
OG0000276	HER_3535,HER_3529
OG0000277	HER_31501,HER_7195,HER_16692,HER_7712,HER_25616,HER_19627,HER_43749,HER_1670,HER_25371
OG0000277	HER_18688,HER_23920,HER_8923
OG0000277	HER_10113,HER_39895
OG0000278	HER_3435
OG0000278	HER_8276,HER_23683,HER_33245,HER_31582,HER_39712,HER_40845,HER_43332,HER_21708,HER_33642,HER_18166
OG0000278	HER_16555,HER_34048
OG0000279	HER_13608,HER_44683
OG0000279	HER_32113
OG0000280	HER_10468,HER_10444,HER_10455,HER_10460
OG0000280	HER_10707
OG0000280	HER_10656,HER_10645,HER_10655
OG0000280	HER_10684,HER_10724,HER_10662,HER_10686,HER_10725
OG0000281	HER_29698
OG0000281	HER_40814,HER_40857
OG0000281	HER_29699,HER_27147,HER_38401,HER_11004,HER_33415,HER_25758,HER_6670
OG0000281	HER_49452,HER_49451,HER_34849
OG0000283	HER_23953,HER_6102,HER_6101
OG0000283	HER_6103,HER_6097
OG0000283	HER_6100
OG0000284	HER_18908,HER_18870,HER_18873
OG0000285	HER_20693
OG0000285	HER_20685,HER_20684
OG0000286	HER_27711
OG0000286	HER_28624
OG0000286	HER_27712
OG0000286	HER_28257
OG0000286	HER_27710
OG0000287	HER_31935,HER_31943
OG0000294	HER_33956
OG0000294	HER_12990
OG0000294	HER_14180,HER_14191,HER_14240,HER_14217,HER_14175,HER_13784,HER_7789
OG0000295	HER_41913
OG0000295	HER_33231,HER_33744,HER_33230,HER_47024,HER_47043
OG0000296	HER_27630
OG0000296	HER_43577,HER_43496
OG0000296	HER_32196,HER_10643
OG0000297	HER_46684
OG0000298	HER_21745
OG0000299	HER_6788,HER_30409,HER_3819,HER_36073,HER_24907,HER_24780,HER_24909,HER_24789,HER_33309,HER_5928,HER_25186,HER_4845,HER_6705,HER_20433,HER_31448,HER_31436
OG0000300	HER_21371
OG0000300	HER_49855,HER_49816
OG0000301	HER_47055,HER_47027,HER_47029,HER_47052,HER_47036
OG0000301	HER_47056
OG0000302	HER_7570
OG0000302	HER_8608
OG0000302	HER_12099,HER_12087
OG0000303	HER_25256
OG0000303	HER_25252
OG0000304	HER_7394
OG0000304	HER_7396
OG0000304	HER_7049,HER_7018,HER_7430,HER_7423
OG0000305	HER_14779,HER_48634,HER_28739,HER_265,HER_284,HER_5144,HER_35931,HER_33281,HER_22276,HER_25267,HER_21031,HER_45566,HER_31351,HER_31152,HER_31762,HER_24687,HER_20714,HER_31507,HER_36634,HER_34692
OG0000306	HER_9535,HER_9545,HER_9496
OG0000309	HER_19874,HER_19895,HER_19879,HER_19873,HER_19891,HER_19872,HER_19897,HER_19884
OG0000311	HER_26612,HER_26615
OG0000311	HER_26620
OG0000312	HER_34654
OG0000312	HER_39697
OG0000316	HER_6804,HER_29172,HER_6800
OG0000317	HER_33951,HER_33961,HER_33968,HER_33971,HER_34011
OG0000317	HER_33986
OG0000318	HER_44022
OG0000318	HER_44019
OG0000319	HER_26431
OG0000320	HER_24666
OG0000321	HER_46474
OG0000321	HER_12516,HER_5084,HER_27155,HER_25492
OG0000322	HER_1679,HER_1706,HER_1693,HER_1672,HER_1703,HER_1705,HER_1704,HER_1696,HER_1684,HER_1668,HER_1699,HER_40445
OG0000323	HER_15696
OG0000323	HER_35707,HER_35704,HER_35706
OG0000323	HER_20615
OG0000324	HER_5277,HER_5279,HER_5174,HER_5184,HER_5284,HER_47306,HER_5286,HER_5175,HER_5285
OG0000325	HER_6023,HER_6028
OG0000328	HER_10096
OG0000328	HER_10107
OG0000328	HER_10084,HER_10091,HER_10102
OG0000329	HER_6677
OG0000330	HER_44230
OG0000330	HER_10448,HER_42701
OG0000331	HER_8523,HER_23311,HER_23501,HER_7270,HER_41189,HER_4482,HER_4603,HER_12985,HER_1253,HER_192,HER_12215,HER_11345,HER_12140,HER_34166,HER_18218,HER_25368,HER_27524,HER_23310,HER_7271,HER_981,HER_28152,HER_36277,HER_3941,HER_18494,HER_14143,HER_45341,HER_40796,HER_14122
OG0000331	HER_3942,HER_7962
OG0000332	HER_11400,HER_2856
OG0000332	HER_11399,HER_22302,HER_47206
OG0000332	HER_21014,HER_14766
OG0000332	HER_27425
OG0000333	HER_16474
OG0000333	HER_32008
OG0000333	HER_19446,HER_19443,HER_19905,HER_28427,HER_19906
OG0000334	HER_12496,HER_45982,HER_46486,HER_46488
OG0000335	HER_27887,HER_31822
OG0000336	HER_24469,HER_24468
OG0000337	HER_48074,HER_31763,HER_33064,HER_33079,HER_48632,HER_731,HER_28738,HER_31476,HER_31511,HER_22273,HER_31354,HER_21029,HER_5147,HER_31155,HER_21173,HER_33283,HER_285,HER_45565,HER_25266,HER_31755,HER_35929,HER_24685,HER_12085,HER_35557
OG0000338	HER_10735
OG0000338	HER_10733
OG0000339	HER_19585
OG0000345	HER_31134
OG0000345	HER_28977,HER_14998,HER_13108,HER_25561,HER_2933
OG0000345	HER_34912,HER_31140
OG0000346	HER_37376
OG0000347	HER_7132,HER_23523,HER_47841,HER_28491,HER_49252
OG0000347	HER_15366
OG0000348	HER_14117,HER_14101,HER_14088,HER_14102
OG0000348	HER_14129,HER_14130
OG0000350	HER_42249
OG0000351	HER_42957,HER_43003,HER_43002,HER_42956,HER_43001
OG0000351	HER_42948,HER_42966,HER_42958
OG0000352	HER_41515
OG0000352	HER_42763
OG0000352	HER_47859,HER_47858
OG0000352	HER_6742
OG0000353	HER_14182
OG0000353	HER_14173,HER_14181,HER_14225,HER_14190
OG0000354	HER_5465,HER_5459,HER_5451,HER_32166
OG0000354	HER_41842,HER_41843
OG0000354	HER_32248,HER_32239,HER_32262
OG0000354	HER_42984,HER_26733
OG0000355	HER_12184,HER_12145,HER_12169,HER_12178,HER_12175,HER_12162,HER_12146,HER_12170,HER_12163
OG0000355	HER_12144,HER_12185
OG0000356	HER_35948,HER_11085
OG0000356	HER_2964
OG0000356	HER_23233
OG0000357	HER_6071,HER_6066
OG0000357	HER_6064
OG0000358	HER_28039,HER_28043
OG0000358	HER_28044
OG0000358	HER_28045
OG0000360	HER_27988
OG0000360	HER_25051,HER_25066
OG0000361	HER_25194
OG0000361	HER_25192,HER_25116
OG0000361	HER_25111
OG0000361	HER_25190,HER_25193
OG0000362	HER_5762,HER_5759,HER_5763,HER_28051
OG0000363	HER_29352
OG0000363	HER_29351
OG0000364	HER_35500,HER_35502,HER_34679,HER_34627,HER_34542,HER_34537,HER_34504,HER_34614,HER_34529,HER_36276,HER_36283,HER_36248,HER_36235,HER_36245,HER_36207,HER_36255
OG0000370	HER_38477,HER_19461
OG0000370	HER_41344,HER_40735
OG0000370	HER_26621
OG0000371	HER_32126
OG0000372	HER_31190
OG0000372	HER_31133
OG0000372	HER_13107,HER_14999,HER_28978,HER_2934,HER_25562,HER_33320
OG0000374	HER_49440
OG0000375	HER_45764,HER_18788
OG0000375	HER_45762,HER_45759
OG0000375	HER_7868
OG0000376	HER_42415,HER_42408,HER_13817
OG0000377	HER_7407,HER_18532,HER_40117
OG0000377	HER_10998,HER_14285,HER_39156,HER_22251,HER_49093,HER_47245,HER_47472,HER_31411,HER_33178,HER_19356
OG0000378	HER_11940
OG0000379	HER_42371
OG0000379	HER_26803
OG0000379	HER_11769
OG0000381	HER_28293
OG0000381	HER_28905,HER_28918
OG0000382	HER_47902,HER_47286
OG0000383	HER_6228,HER_6195,HER_6192,HER_6226,HER_6230
OG0000384	HER_10937,HER_10929
OG0000384	HER_10930
OG0000384	HER_10931
OG0000384	HER_10928
OG0000385	HER_1387
OG0000385	HER_1385,HER_1404,HER_1402,HER_1386,HER_1384,HER_1382,HER_1383
OG0000386	HER_5983
OG0000386	HER_5974
OG0000387	HER_27606,HER_27613,HER_27612,HER_27595,HER_27597,HER_44310
OG0000388	HER_3884,HER_3839,HER_3832,HER_812
OG0000390	HER_40668,HER_40637
OG0000390	HER_40661,HER_40640,HER_40664,HER_40642
OG0000390	HER_40634,HER_40641,HER_40665,HER_40639
OG0000392	HER_13924,HER_8623
OG0000392	HER_28857,HER_28864,HER_28858
OG0000393	HER_47535
OG0000393	HER_47516,HER_47504,HER_47515,HER_47529
OG0000394	HER_22243,HER_40156,HER_22246,HER_22244,HER_22245
OG0000395	HER_10886,HER_10893,HER_17085,HER_33306
OG0000396	HER_25318
OG0000396	HER_24578,HER_33240,HER_7280
OG0000397	HER_43912,HER_43913,HER_8813,HER_8812
OG0000398	HER_13739,HER_13734
OG0000398	HER_13751
OG0000399	HER_38432,HER_38430
OG0000399	HER_25910
OG0000399	HER_25914,HER_25961
OG0000400	HER_1037
OG0000401	HER_21814
OG0000401	HER_40084
OG0000401	HER_40085
OG0000401	HER_40082
OG0000402	HER_38816,HER_33316,HER_25558,HER_28973,HER_14995,HER_2931,HER_13111
OG0000403	HER_42017,HER_42025,HER_42038,HER_42002
OG0000403	HER_40770,HER_43692,HER_43678,HER_43652,HER_32553
OG0000405	HER_44199
OG0000406	HER_14081
OG0000406	HER_7120
OG0000406	HER_7130,HER_7135,HER_7126
OG0000407	HER_37003
OG0000407	HER_37000
OG0000408	HER_14178,HER_14194
OG0000409	HER_1987
OG0000410	HER_14860
OG0000410	HER_14859,HER_14858
OG0000410	HER_14853,HER_14851
OG0000410	HER_14857
OG0000411	HER_302
OG0000411	HER_6797
OG0000413	HER_18246
OG0000413	HER_18247
OG0000413	HER_18244,HER_18241,HER_18242
OG0000413	HER_18243
OG0000414	HER_34294,HER_22231
OG0000415	HER_35084,HER_35093,HER_35094,HER_35098,HER_35085
OG0000415	HER_35506
OG0000416	HER_34958
OG0000416	HER_34957,HER_44421,HER_34956,HER_44420
OG0000418	HER_34813,HER_34873,HER_34818,HER_34814,HER_34872
OG0000424	HER_13882
OG0000425	HER_27306
OG0000426	HER_32886
OG0000426	HER_32866
OG0000426	HER_32871
OG0000426	HER_32879
OG0000427	HER_5119
OG0000427	HER_34003
OG0000428	HER_22225
OG0000428	HER_22147,HER_22136
OG0000429	HER_20867
OG0000429	HER_13666,HER_13631
OG0000429	HER_24837,HER_24828
OG0000430	HER_47415
OG0000430	HER_22263
OG0000431	HER_32766,HER_20687,HER_42560,HER_18455,HER_44613,HER_45249,HER_15152,HER_44333,HER_5816,HER_46147,HER_27376,HER_46820
OG0000431	HER_31456,HER_43114
OG0000432	HER_1471
OG0000432	HER_30477,HER_30450,HER_1470,HER_43751
OG0000432	HER_22402
OG0000433	HER_10771,HER_4620,HER_4637,HER_30496,HER_26475
OG0000433	HER_41734,HER_22562,HER_24494,HER_21401
OG0000433	HER_9306,HER_20449,HER_5539,HER_13149
OG0000434	HER_43891
OG0000435	HER_48523
OG0000435	HER_11235,HER_15418,HER_18461
OG0000436	HER_45485,HER_49300,HER_49326
OG0000436	HER_45486
OG0000436	HER_49299,HER_49325
OG0000436	HER_35627
OG0000437	HER_39036
OG0000437	HER_39031
OG0000437	HER_40092,HER_39922,HER_40091,HER_40094
OG0000438	HER_38597
OG0000438	HER_38596
OG0000439	HER_14120,HER_21502,HER_7720
OG0000439	HER_3276
OG0000439	HER_12005
OG0000440	HER_28671,HER_25858,HER_7781,HER_8349,HER_29169,HER_14561,HER_45714,HER_45727,HER_12091,HER_46078,HER_7008,HER_368,HER_36678,HER_2287,HER_2700
OG0000441	HER_33688
OG0000441	HER_45460
OG0000442	HER_46229,HER_46232,HER_46231,HER_46234,HER_46228
OG0000443	HER_9056
OG0000444	HER_10190
OG0000444	HER_11423,HER_11411
OG0000445	HER_11391
OG0000445	HER_19856,HER_24896,HER_24897,HER_24898
OG0000446	HER_3591,HER_3466,HER_3452,HER_3583
OG0000446	HER_3585
OG0000447	HER_25658,HER_36707,HER_4005
OG0000447	HER_13919,HER_43097,HER_3433,HER_5722
OG0000447	HER_13902,HER_49211
OG0000448	HER_5987
OG0000449	HER_3900
OG0000449	HER_3902,HER_3905,HER_3906
OG0000451	HER_5115,HER_5113
OG0000453	HER_29018,HER_29000
OG0000453	HER_28465
OG0000454	HER_40743
OG0000455	HER_19257,HER_19254
OG0000455	HER_19253
OG0000455	HER_19243,HER_19251
OG0000456	HER_27978
OG0000457	HER_21564,HER_21586
OG0000457	HER_21585,HER_21563,HER_28155,HER_21587,HER_21571
OG0000458	HER_49806,HER_7771,HER_47585,HER_25569,HER_36827,HER_14810,HER_13495,HER_25259,HER_47586,HER_25568,HER_38080,HER_49477,HER_1494
OG0000459	HER_41806
OG0000459	HER_4514
OG0000459	HER_19320
OG0000460	HER_30888,HER_30903,HER_30863,HER_30872,HER_30893,HER_30909,HER_30883,HER_30895,HER_21099
OG0000461	HER_20112,HER_46587,HER_3850,HER_3860,HER_49557,HER_49688,HER_1174,HER_37838,HER_35924,HER_46683,HER_22408,HER_22376,HER_46167,HER_6666
OG0000462	HER_19987,HER_20836,HER_42745,HER_40920,HER_43573,HER_9317,HER_7792
OG0000462	HER_9298
OG0000463	HER_12501
OG0000464	HER_40447,HER_40453,HER_1681,HER_1686,HER_1665,HER_1698,HER_1671,HER_1692,HER_1700
OG0000465	HER_26227
OG0000465	HER_26223
OG0000465	HER_26226
OG0000466	HER_15619,HER_15613
OG0000467	HER_16809
OG0000467	HER_16810
OG0000467	HER_19282
OG0000468	HER_18376
OG0000468	HER_23582
OG0000468	HER_13333,HER_13339,HER_13340,HER_13328
OG0000469	HER_11054
OG0000469	HER_11053
OG0000469	HER_46735
OG0000469	HER_11055
OG0000470	HER_9762
OG0000470	HER_9760,HER_9754
OG0000470	HER_9761,HER_9756
OG0000471	HER_27869
OG0000472	HER_2857,HER_29695
OG0000473	HER_26583
OG0000473	HER_31995
OG0000473	HER_26584
OG0000474	HER_3856
OG0000475	HER_47469,HER_34285,HER_29763,HER_40827,HER_48161,HER_15114
OG0000476	HER_42172,HER_42174
OG0000476	HER_42169,HER_42237
OG0000477	HER_24480
OG0000477	HER_4591
OG0000478	HER_5157,HER_5152
OG0000478	HER_5156,HER_5159,HER_5161
OG0000478	HER_5151
OG0000479	HER_30501,HER_30502,HER_30497,HER_30503,HER_30504,HER_30498,HER_30495,HER_30505,HER_30494
OG0000480	HER_30509
OG0000480	HER_38775,HER_38774,HER_38730,HER_38744,HER_38729,HER_38731,HER_38743,HER_38727,HER_20257,HER_20256
OG0000481	HER_49721,HER_49727
OG0000482	HER_24199
OG0000482	HER_24188,HER_24178,HER_24189,HER_24179,HER_24195,HER_24197,HER_24201,HER_24206,HER_24200
OG0000483	HER_19877,HER_19880,HER_34492,HER_20453,HER_20447,HER_19896,HER_19890,HER_20437
OG0000484	HER_4490
OG0000485	HER_26009
OG0000485	HER_26016,HER_26011
OG0000486	HER_23254
OG0000486	HER_35440,HER_35451,HER_35447,HER_35420,HER_35190,HER_35187
OG0000491	HER_14365
OG0000492	HER_12547,HER_44026,HER_29962,HER_18880
OG0000492	HER_45406
OG0000493	HER_43677,HER_43643
OG0000493	HER_43641
OG0000494	HER_14015,HER_14038,HER_14014,HER_14037
OG0000495	HER_31397
OG0000495	HER_34587,HER_32228
OG0000496	HER_15047,HER_42981
OG0000496	HER_8242
OG0000497	HER_15218,HER_21967,HER_33173
OG0000499	HER_49985,HER_49988,HER_49993
OG0000499	HER_49984
OG0000500	HER_37013
OG0000500	HER_35535
OG0000501	HER_40042
OG0000501	HER_40044
OG0000501	HER_40048
OG0000501	HER_40049
OG0000501	HER_40051
OG0000502	HER_8260,HER_8221,HER_8220
OG0000502	HER_46708
OG0000503	HER_15534,HER_46550
OG0000503	HER_30906,HER_30911,HER_15231
OG0000504	HER_42545
OG0000504	HER_42541
OG0000504	HER_42542
OG0000505	HER_15976
OG0000506	HER_922,HER_963
OG0000507	HER_6864,HER_6830
OG0000507	HER_6829,HER_6867
OG0000507	HER_8974
OG0000508	HER_7265,HER_7253,HER_7477,HER_7476
OG0000508	HER_22988,HER_23867,HER_26602,HER_24523,HER_24513,HER_24517,HER_24515,HER_24516,HER_7304,HER_7305
OG0000509	HER_5720
OG0000509	HER_5805
OG0000509	HER_5681,HER_5719
OG0000510	HER_37209
OG0000510	HER_33498
OG0000510	HER_44118,HER_20845,HER_21520,HER_34698,HER_45281,HER_36054,HER_4851,HER_44495,HER_34113,HER_7273,HER_470,HER_26628,HER_3256,HER_41679,HER_8976,HER_47041,HER_47048,HER_25419,HER_34649,HER_26224,HER_7311,HER_7295,HER_28830
OG0000511	HER_15892,HER_33941,HER_30158,HER_10452
OG0000512	HER_27072,HER_7020,HER_7057,HER_45763,HER_3893,HER_38169,HER_41136,HER_25151,HER_2464,HER_4310,HER_24053,HER_5583,HER_9638,HER_38870,HER_24306,HER_4651,HER_171,HER_37102,HER_37373,HER_34768,HER_20544,HER_26472,HER_9724,HER_8429,HER_41095,HER_22981
OG0000513	HER_16523,HER_42057
OG0000514	HER_11571
OG0000514	HER_11559
OG0000515	HER_48410
OG0000515	HER_48411
OG0000515	HER_24379
OG0000516	HER_27736
OG0000516	HER_635,HER_625
OG0000516	HER_636
OG0000517	HER_1110,HER_1117,HER_1393,HER_1116
OG0000518	HER_2453,HER_2432
OG0000518	HER_2447
OG0000518	HER_2457,HER_2448
OG0000519	HER_16145,HER_31686
OG0000519	HER_15623
OG0000520	HER_10623,HER_49119
OG0000525	HER_45348
OG0000525	HER_15642
OG0000525	HER_16942,HER_16949,HER_15637
OG0000527	HER_4519,HER_39205,HER_4460
OG0000527	HER_33184,HER_32971
OG0000528	HER_22763,HER_22768
OG0000528	HER_22770
OG0000530	HER_32368,HER_32697,HER_32349,HER_32371,HER_32351
OG0000531	HER_43372
OG0000531	HER_43223,HER_43231
OG0000531	HER_43222,HER_43232
OG0000531	HER_40534,HER_2080,HER_47593,HER_47594,HER_47595
OG0000532	HER_8966
OG0000533	HER_39045,HER_39044,HER_39041
OG0000534	HER_30618
OG0000535	HER_3252,HER_37077,HER_9394,HER_14177
OG0000535	HER_9704
OG0000536	HER_41497
OG0000536	HER_41329
OG0000536	HER_41330
OG0000536	HER_39872
OG0000537	HER_15954
OG0000538	HER_43334,HER_34445
OG0000538	HER_34444,HER_43335
OG0000538	HER_33695
OG0000539	HER_46096
OG0000540	HER_27429
OG0000540	HER_26691
OG0000540	HER_5620
OG0000542	HER_40319,HER_31973,HER_28213,HER_44189,HER_26520,HER_4594,HER_15069,HER_47477,HER_852,HER_32564,HER_38183,HER_851,HER_32565,HER_1517
OG0000543	HER_17832
OG0000544	HER_2510,HER_2506,HER_2511,HER_31177
OG0000544	HER_30724
OG0000545	HER_3680
OG0000545	HER_3679
OG0000545	HER_27345
OG0000546	HER_36769,HER_36780
OG0000546	HER_28681
OG0000547	HER_9509
OG0000548	HER_36228,HER_31360,HER_13576,HER_43686,HER_3117,HER_36233,HER_36285,HER_36209,HER_12258,HER_36227,HER_36286,HER_36232,HER_31359,HER_43687,HER_3116,HER_10164
OG0000549	HER_30417
OG0000550	HER_30855,HER_30854
OG0000551	HER_27153,HER_32637,HER_19935
OG0000551	HER_20359
OG0000551	HER_20354
OG0000552	HER_27618,HER_11726,HER_33928,HER_5034,HER_11718,HER_40717,HER_37436,HER_29703,HER_7929,HER_17045,HER_8753,HER_36242,HER_5687
OG0000554	HER_46861,HER_46859
OG0000554	HER_47674
OG0000555	HER_479,HER_42601
OG0000562	HER_6514
OG0000562	HER_6540,HER_6538,HER_6524,HER_6508
OG0000563	HER_42433
OG0000564	HER_20512
OG0000564	HER_20510
OG0000564	HER_20747
OG0000565	HER_21609
OG0000565	HER_22177,HER_22178,HER_22179
OG0000566	HER_38405,HER_10435,HER_43523,HER_13681,HER_25623,HER_49453,HER_28586,HER_6469,HER_8412,HER_4432,HER_1856,HER_8155,HER_7791
OG0000567	HER_14529
OG0000568	HER_41705
OG0000569	HER_8628
OG0000569	HER_37508
OG0000570	HER_46458,HER_46476
OG0000570	HER_2799,HER_33749,HER_2811,HER_44710,HER_44717,HER_44716
OG0000571	HER_16515,HER_39667
OG0000571	HER_15141
OG0000572	HER_15163
OG0000572	HER_2685
OG0000573	HER_13600
OG0000574	HER_4474,HER_4538
OG0000574	HER_44696
OG0000574	HER_44859
OG0000575	HER_27743
OG0000575	HER_27742
OG0000576	HER_4280,HER_4281
OG0000577	HER_6981,HER_6983
OG0000578	HER_29826,HER_13951,HER_11937,HER_24376,HER_41919,HER_11817,HER_39163,HER_20519,HER_18739,HER_46248,HER_44101,HER_34323
OG0000579	HER_514
OG0000580	HER_8294
OG0000580	HER_8088,HER_8091
OG0000581	HER_43938,HER_48073,HER_31760,HER_5145,HER_31153,HER_22275,HER_31352,HER_33282
OG0000582	HER_22965,HER_27893,HER_27902,HER_1748,HER_34469,HER_22066,HER_44085,HER_12381,HER_28163,HER_31049,HER_16186
OG0000583	HER_28046,HER_28047
OG0000583	HER_28048
OG0000584	HER_24377,HER_2153,HER_2156,HER_14508
OG0000584	HER_49378
OG0000586	HER_20183,HER_26322
OG0000587	HER_33791
OG0000588	HER_45932
OG0000589	HER_41748,HER_47622,HER_5073
OG0000589	HER_47620
OG0000590	HER_12425,HER_11404
OG0000590	HER_11406,HER_11401
OG0000591	HER_34999
OG0000591	HER_35748
OG0000604	HER_18540,HER_16120
OG0000604	HER_8850
OG0000606	HER_1871
OG0000606	HER_43016,HER_41851
OG0000607	HER_28149
OG0000607	HER_10024,HER_11444,HER_16731,HER_23898,HER_48488,HER_769,HER_11419
OG0000608	HER_46261,HER_46266
OG0000608	HER_46262,HER_46267
OG0000609	HER_22555
OG0000609	HER_21718,HER_21738
OG0000611	HER_6224,HER_6196,HER_6223,HER_6197
OG0000612	HER_30693,HER_42822,HER_42796,HER_30694,HER_15315
OG0000613	HER_12044
OG0000613	HER_12045
OG0000614	HER_32154,HER_28550,HER_5760,HER_25539,HER_35558
OG0000615	HER_10335
OG0000615	HER_49825
OG0000615	HER_49824
OG0000616	HER_27130,HER_27426
OG0000616	HER_7427,HER_33491
OG0000617	HER_47163,HER_32506,HER_4158,HER_29731,HER_4156,HER_5071,HER_47164,HER_32507
OG0000618	HER_49042
OG0000618	HER_37060
OG0000618	HER_49043
OG0000619	HER_48957,HER_48945,HER_48946,HER_48958,HER_48956
OG0000620	HER_12278
OG0000620	HER_27196
OG0000621	HER_33124,HER_33117
OG0000621	HER_2961,HER_35949,HER_2963
OG0000622	HER_4831
OG0000623	HER_29662
OG0000623	HER_30930
OG0000624	HER_42294
OG0000625	HER_7493,HER_7503,HER_7494,HER_7495,HER_7511,HER_7506
OG0000626	HER_7573
OG0000626	HER_7569
OG0000626	HER_7565
OG0000627	HER_40726,HER_28227
OG0000627	HER_49209
OG0000628	HER_47900,HER_75,HER_106,HER_73,HER_74
OG0000629	HER_2387,HER_14266,HER_13160,HER_13162,HER_13174,HER_13231,HER_13295,HER_3056
OG0000630	HER_33020
OG0000630	HER_33019
OG0000631	HER_24092,HER_24079
OG0000631	HER_24080
OG0000631	HER_24091,HER_24078
