Orthogroup	L_var.longestprot	H_ery.longestprot
OG0000183	LVA_22653	HER_8953, HER_8957, HER_8942, HER_8934, HER_8944, HER_8939, HER_8951, HER_8936, HER_8931, HER_8983, HER_8980, HER_8990, HER_8982, HER_8977, HER_8981, HER_8986, HER_8979, HER_9001, HER_8940, HER_8945, HER_8937, HER_8929, HER_8991, HER_8946
OG0000183	LVA_21975	HER_8950
OG0000184	LVA_21859, LVA_16513, LVA_16508, LVA_16515, LVA_16516, LVA_16507, LVA_16509, LVA_16506, LVA_16511, LVA_16505, LVA_16512, LVA_16514, LVA_21853, LVA_21856, LVA_21855, LVA_21858, LVA_21844, LVA_21854, LVA_21849, LVA_21848, LVA_21850, LVA_21851, LVA_21847, LVA_21846, LVA_21857, LVA_21845, LVA_21852, LVA_15910, LVA_15911, LVA_15838, LVA_15848, LVA_15849	HER_46640
OG0000185	LVA_26202	HER_1608
OG0000185	LVA_26199	HER_1611
OG0000187	LVA_17192	HER_22355
OG0000188	LVA_1104, LVA_818	HER_30059, HER_30060
OG0000188	LVA_1112, LVA_1109, LVA_819, LVA_1105	HER_30058, HER_30055, HER_30052, HER_30053, HER_30051
OG0000189	LVA_6356	HER_45320
OG0000189	LVA_34832, LVA_24025, LVA_23976, LVA_14494, LVA_16998, LVA_5431, LVA_16460, LVA_24026	HER_9107, HER_49671, HER_34099, HER_12158, HER_27621
OG0000191	LVA_7526	HER_34007, HER_33975, HER_34014, HER_33950, HER_33965, HER_33977, HER_34033, HER_34044
OG0000191	LVA_5096	HER_14144, HER_7787
OG0000192	LVA_15675, LVA_622, LVA_32456, LVA_197, LVA_11616	HER_16723
OG0000194	LVA_33254, LVA_6920, LVA_22108, LVA_22298, LVA_27815	HER_25373, HER_48260, HER_10501, HER_24527, HER_32683, HER_10483
OG0000195	LVA_7874, LVA_8562, LVA_8532, LVA_8546, LVA_8541, LVA_8523, LVA_8808, LVA_8971, LVA_8821, LVA_27942, LVA_27676, LVA_26997, LVA_27001, LVA_14979, LVA_27004	HER_33762
OG0000195	LVA_26999, LVA_27678, LVA_27003, LVA_26991	HER_2722
OG0000196	LVA_24608	HER_44974
OG0000196	LVA_24594, LVA_24593, LVA_24596, LVA_24602, LVA_24600	HER_44975, HER_44976, HER_44990, HER_44989, HER_44980, HER_44983, HER_44988, HER_44973
OG0000197	LVA_6470, LVA_6467	HER_23711, HER_23707, HER_23706, HER_23710
OG0000198	LVA_16044	HER_20515, HER_20527, HER_20540
OG0000199	LVA_34343, LVA_33796	HER_36462, HER_36537
OG0000201	LVA_5250, LVA_36402, LVA_7649, LVA_27834, LVA_27835	HER_32148, HER_35120, HER_12261, HER_30312, HER_20439, HER_5185, HER_12262, HER_36448, HER_32548, HER_31815, HER_15082, HER_9847
OG0000202	LVA_18135	HER_16084
OG0000202	LVA_30428	HER_39632
OG0000202	LVA_30371, LVA_30369	HER_39567
OG0000202	LVA_18136	HER_16085
OG0000203	LVA_15777, LVA_15729	HER_34174
OG0000203	LVA_7601, LVA_15785, LVA_15782, LVA_15734	HER_34175
OG0000205	LVA_29257	HER_1165
OG0000205	LVA_29261, LVA_29258, LVA_29259	HER_28239, HER_28226, HER_28238
OG0000206	LVA_27657, LVA_27655, LVA_27656	HER_3268, HER_3291, HER_3292, HER_3270
OG0000208	LVA_17776, LVA_20748, LVA_20570, LVA_5133, LVA_27057, LVA_21430, LVA_11671, LVA_21672, LVA_9198, LVA_5131, LVA_5129, LVA_33285, LVA_33287, LVA_24504, LVA_25896	HER_8004
OG0000209	LVA_20025	HER_9749, HER_13977, HER_10086, HER_40345, HER_21976, HER_39637, HER_14491, HER_9748
OG0000211	LVA_15262	HER_41943
OG0000211	LVA_m7610, LVA_24985	HER_40904
OG0000212	LVA_11730, LVA_21247, LVA_10952, LVA_15715, LVA_13999	HER_40984
OG0000213	LVA_21916, LVA_21917, LVA_21915, LVA_21892, LVA_21826, LVA_31765, LVA_31951	HER_49424, HER_45181, HER_22982, HER_45189, HER_45187, HER_45199, HER_45267, HER_45275, HER_45269, HER_45273, HER_45271, HER_45265, HER_45260, HER_45262, HER_45277, HER_45258, HER_45285, HER_45287
OG0000214	LVA_5383	HER_6292, HER_24822
OG0000214	LVA_18731	HER_25939, HER_25902, HER_25916
OG0000215	LVA_24762, LVA_10182, LVA_7610	HER_10971
OG0000215	LVA_14642	HER_4501
OG0000216	LVA_36332, LVA_26220, LVA_26242	HER_33073, HER_33044, HER_33045, HER_33043, HER_33046, HER_33059, HER_8374, HER_23395, HER_8058, HER_1553, HER_1554, HER_1558, HER_1559
OG0000216	LVA_3804	HER_18911
OG0000217	LVA_32633, LVA_15578	HER_36484, HER_17663, HER_m26570
OG0000218	LVA_1659	HER_23908, HER_23916
OG0000220	LVA_30207	HER_8352, HER_20260
OG0000220	LVA_30208	HER_39210
OG0000220	LVA_16404	HER_36932, HER_47463, HER_45685
OG0000221	LVA_26206, LVA_26209, LVA_26208, LVA_26211, LVA_26210	HER_1604
OG0000222	LVA_12402, LVA_12193, LVA_12194	HER_23081
OG0000224	LVA_7053	HER_24148, HER_24140, HER_24158
OG0000224	LVA_7040, LVA_19798	HER_24162
OG0000224	LVA_29834, LVA_29816	HER_24161
OG0000225	LVA_31875	HER_39050
OG0000225	LVA_31873, LVA_31878	HER_2888, HER_2875
OG0000225	LVA_27224	HER_39037, HER_2903, HER_2911
OG0000226	LVA_14942, LVA_14944	HER_7329
OG0000226	LVA_36288	HER_7336
OG0000228	LVA_15352	HER_43137, HER_43126, HER_43136
OG0000229	LVA_32522	HER_15681, HER_41142
OG0000229	LVA_19457	HER_27492, HER_32867, HER_19866, HER_30612, HER_21033, HER_12189, HER_1407, HER_22414, HER_13758, HER_32114, HER_41708, HER_13757, HER_35831, HER_12187, HER_37182, HER_35832, HER_12188, HER_13362, HER_29330, HER_21032, HER_29038, HER_27262
OG0000230	LVA_14170, LVA_14171	HER_42998, HER_42627, HER_42587
OG0000232	LVA_10506, LVA_35537	HER_41714, HER_1881
OG0000232	LVA_14915, LVA_8947, LVA_27933, LVA_32475, LVA_5868	HER_50021, HER_43048, HER_21068, HER_5554, HER_5678, HER_25620, HER_24194, HER_9063, HER_49979
OG0000232	LVA_32388	HER_26161
OG0000234	LVA_17112, LVA_17202, LVA_17199, LVA_17204, LVA_17203, LVA_1928	HER_23231
OG0000234	LVA_27227	HER_18928, HER_18922, HER_18941, HER_18939, HER_18936
OG0000235	LVA_10625	HER_27574
OG0000236	LVA_589	HER_1005
OG0000236	LVA_8342	HER_39798
OG0000236	LVA_7438	HER_14483, HER_26318, HER_6043, HER_30475
OG0000236	LVA_7646	HER_45885
OG0000237	LVA_26047	HER_1126
OG0000237	LVA_25494	HER_1128
OG0000238	LVA_9231, LVA_9349	HER_33484
OG0000238	LVA_9235, LVA_9353	HER_33482
OG0000238	LVA_9348, LVA_9230	HER_33485
OG0000238	LVA_9232, LVA_9350, LVA_9234, LVA_9352	HER_33483
OG0000239	LVA_16903, LVA_16816	HER_19425
OG0000239	LVA_16686, LVA_1438, LVA_16721	HER_23865, HER_26603, HER_26622, HER_23866, HER_19996, HER_19986, HER_19966, HER_19965, HER_19989
OG0000240	LVA_34280, LVA_33857	HER_35587
OG0000240	LVA_34278, LVA_33858	HER_35588
OG0000240	LVA_34023	HER_34836, HER_34844, HER_34839, HER_34847
OG0000241	LVA_21115	HER_13200
OG0000241	LVA_26708	HER_39235, HER_26178
OG0000241	LVA_3309	HER_26177
OG0000242	LVA_27434	HER_32908, HER_5704, HER_16985, HER_12714, HER_32907, HER_13374, HER_9978, HER_12729, HER_5705, HER_35044, HER_12481, HER_11894, HER_12731, HER_42583, HER_13208, HER_5703, HER_43843, HER_26054, HER_35042, HER_9979, HER_42235, HER_12717, HER_13207, HER_35767, HER_12733, HER_46523, HER_42582, HER_49576
OG0000243	LVA_36430, LVA_9794	HER_6718
OG0000244	LVA_10644	HER_48307
OG0000244	LVA_582, LVA_581	HER_31180, HER_31149, HER_31181, HER_31146, HER_31148
OG0000244	LVA_29160	HER_8807
OG0000245	LVA_10137, LVA_10132, LVA_10020	HER_50013, HER_50020
OG0000245	LVA_10121, LVA_10035, LVA_10118, LVA_10039, LVA_10109, LVA_10116, LVA_10040	HER_49970, HER_49961
OG0000246	LVA_409, LVA_26547	HER_31166
OG0000246	LVA_26543, LVA_26544, LVA_26545	HER_26321, HER_26323
OG0000246	LVA_990, LVA_710, LVA_25649	HER_39799
OG0000246	LVA_5971, LVA_5967	HER_14350
OG0000248	LVA_10864	HER_42897
OG0000249	LVA_1394	HER_31082, HER_31081
OG0000251	LVA_28798	HER_26511
OG0000252	LVA_31618, LVA_12877, LVA_35038	HER_21111
OG0000252	LVA_18639	HER_45987, HER_3997
OG0000253	LVA_7578	HER_31542, HER_31557, HER_31543
OG0000254	LVA_25772	HER_45115
OG0000254	LVA_25770	HER_45113
OG0000254	LVA_25771	HER_45114
OG0000255	LVA_20357	HER_32945
OG0000255	LVA_34179, LVA_2182, LVA_2714, LVA_36815, LVA_29725	HER_32944, HER_9989, HER_9921
OG0000256	LVA_22484, LVA_9474	HER_29998
OG0000256	LVA_23690	HER_25310
OG0000256	LVA_7047, LVA_31899	HER_30870, HER_22931, HER_35722
OG0000257	LVA_36528, LVA_18623, LVA_19813, LVA_13880	HER_10392, HER_15361, HER_413, HER_31832, HER_25948, HER_415, HER_23635, HER_44713, HER_26119, HER_14400, HER_40978, HER_5107
OG0000257	LVA_5354	HER_455
OG0000257	LVA_9134	HER_37606, HER_37611, HER_38825, HER_26990, HER_15600
OG0000258	LVA_23430, LVA_23331	HER_45048, HER_45067
OG0000258	LVA_16533	HER_20386
OG0000260	LVA_34138	HER_36710
OG0000260	LVA_33409, LVA_33520, LVA_33635, LVA_34497, LVA_33514, LVA_33400, LVA_33533, LVA_33419, LVA_33410, LVA_33521, LVA_33411, LVA_33522, LVA_33524, LVA_33412	HER_38829, HER_38838, HER_38827, HER_38840, HER_38831, HER_38851, HER_38836
OG0000261	LVA_6429	HER_47699
OG0000262	LVA_13777, LVA_13673, LVA_13667, LVA_13666, LVA_13705, LVA_13669	HER_41145
OG0000262	LVA_13671, LVA_13680, LVA_13780	HER_41168, HER_41220, HER_41185, HER_41131, HER_41155, HER_41173, HER_41187, HER_41110, HER_41146, HER_41121, HER_41166
OG0000263	LVA_19421, LVA_9090	HER_26408, HER_26159, HER_26413, HER_26162, HER_26142, HER_26409, HER_25745, HER_1269, HER_25729, HER_25718
OG0000267	LVA_5782, LVA_12551, LVA_10622, LVA_18173, LVA_8551, LVA_28161, LVA_32419, LVA_36988, LVA_9618, LVA_9061, LVA_8434, LVA_5161, LVA_11758, LVA_9458	HER_3349, HER_19514, HER_40718
OG0000267	LVA_36934	HER_31978
OG0000268	LVA_35016, LVA_34981, LVA_35026, LVA_34943, LVA_34968, LVA_34959, LVA_35542, LVA_35557, LVA_35533, LVA_35520, LVA_35064, LVA_34661, LVA_34572, LVA_34540, LVA_34593, LVA_35552, LVA_35080, LVA_35527, LVA_35057, LVA_35051, LVA_35023, LVA_34990, LVA_35062, LVA_34941, LVA_35041, LVA_35054, LVA_35018, LVA_34987, LVA_34963, LVA_35006, LVA_34999, LVA_34607, LVA_34609, LVA_34578, LVA_34601, LVA_34564, LVA_34568, LVA_34583	HER_35511, HER_35499
OG0000269	LVA_25170	HER_36766, HER_23249, HER_23252
OG0000269	LVA_27962	HER_23246
OG0000270	LVA_5081, LVA_5143	HER_33821, HER_33806
OG0000271	LVA_1899, LVA_874, LVA_6227, LVA_41, LVA_22336, LVA_33086, LVA_8760, LVA_5311, LVA_5310, LVA_35046, LVA_35048	HER_40655, HER_48095, HER_48093, HER_15011, HER_46118
OG0000272	LVA_24136	HER_43740, HER_12609
OG0000272	LVA_24918	HER_43743, HER_12608
OG0000272	LVA_1008	HER_11031, HER_20197
OG0000273	LVA_26342	HER_2352
OG0000274	LVA_11527	HER_15705, HER_29263
OG0000275	LVA_12680, LVA_12681, LVA_12682, LVA_12683	HER_30914, HER_30916, HER_30910, HER_30894, HER_30892, HER_30873
OG0000278	LVA_15642	HER_3435, HER_8276, HER_23683, HER_33245, HER_31582, HER_39712, HER_40845, HER_43332, HER_21708, HER_33642, HER_18166, HER_16555, HER_34048
OG0000279	LVA_24837, LVA_11610	HER_13608, HER_44683
OG0000279	LVA_32335, LVA_11611	HER_32113
OG0000280	LVA_20372	HER_10684, HER_10724, HER_10662, HER_10686, HER_10725
OG0000281	LVA_22717	HER_29698
OG0000283	LVA_36596, LVA_36601, LVA_36622, LVA_36588, LVA_36585, LVA_36578, LVA_36582, LVA_36620	HER_23953, HER_6102, HER_6101
OG0000283	LVA_36584, LVA_36581	HER_6103, HER_6097
OG0000284	LVA_3742, LVA_3738, LVA_3741, LVA_3739, LVA_3737, LVA_3740, LVA_3736, LVA_3743	HER_18908, HER_18870, HER_18873
OG0000285	LVA_15950, LVA_15953, LVA_15942, LVA_15952, LVA_31439, LVA_16700, LVA_16697, LVA_16725, LVA_16698, LVA_16729	HER_20693, HER_20685, HER_20684
OG0000285	LVA_15948	HER_20682
OG0000286	LVA_28539	HER_27711
OG0000286	LVA_28772	HER_28624
OG0000286	LVA_28543	HER_27712
OG0000286	LVA_29220	HER_28257
OG0000286	LVA_28538	HER_27710
OG0000287	LVA_17924	HER_31935, HER_31943
OG0000294	LVA_4973, LVA_4924, LVA_5074, LVA_5160, LVA_4946	HER_33956, HER_12990, HER_14180, HER_14191, HER_14240, HER_14217, HER_14175, HER_13784, HER_7789
OG0000296	LVA_8620, LVA_8659	HER_43577, HER_43496, HER_27628, HER_32196, HER_10643
OG0000299	LVA_8968	HER_6788, HER_30409, HER_3819
OG0000299	LVA_3653, LVA_26512	HER_24907, HER_24780, HER_24909, HER_24789, HER_33309, HER_5928
OG0000299	LVA_22828	HER_25186, HER_4845, HER_6705, HER_20433, HER_31448, HER_31436
OG0000300	LVA_27959	HER_21371
OG0000300	LVA_36114, LVA_35954, LVA_16415	HER_49855
OG0000301	LVA_2639	HER_47052, HER_47036
OG0000301	LVA_2640	HER_47053, HER_47031
OG0000302	LVA_5491	HER_8608
OG0000302	LVA_13720, LVA_13841	HER_12099, HER_12087
OG0000303	LVA_2769	HER_25256
OG0000304	LVA_36774	HER_7394, HER_7396
OG0000305	LVA_27702, LVA_19390, LVA_21141	HER_14779, HER_48634, HER_28739, HER_265, HER_284, HER_5144, HER_35931, HER_33281, HER_22276, HER_25267, HER_21031, HER_45566, HER_31351, HER_31152, HER_31762, HER_24687, HER_20714, HER_31507, HER_36634, HER_34692, HER_38273, HER_31477, HER_40875, HER_40874, HER_28740, HER_38272, HER_266, HER_35560, HER_31478, HER_21175, HER_35559, HER_12083
OG0000306	LVA_22086, LVA_4310, LVA_4309	HER_9535, HER_9545, HER_9496
OG0000309	LVA_25609, LVA_25612	HER_19874, HER_19895, HER_19879, HER_19873, HER_19891, HER_19872, HER_19897, HER_19884
OG0000311	LVA_18796	HER_26612, HER_26615
OG0000312	LVA_34199, LVA_34200	HER_34654
OG0000312	LVA_33923, LVA_34198, LVA_34195, LVA_34193, LVA_34197, LVA_34196, LVA_33920, LVA_34205, LVA_33917, LVA_34216, LVA_34208, LVA_35379, LVA_35501, LVA_33922, LVA_35378, LVA_35502	HER_39697
OG0000313	LVA_538, LVA_24662, LVA_7088, LVA_15733, LVA_3, LVA_6209, LVA_2307, LVA_1933, LVA_5113, LVA_5289, LVA_6805, LVA_17057, LVA_5016, LVA_34659, LVA_106, LVA_14128, LVA_6872, LVA_11018, LVA_6154, LVA_35164, LVA_19630, LVA_24889, LVA_36085, LVA_18846, LVA_10618, LVA_1560, LVA_16307, LVA_1102, LVA_1787	HER_39160, HER_10586, HER_35422, HER_45543, HER_25664, HER_25679, HER_9708
OG0000314	LVA_25228	HER_24479
OG0000314	LVA_11622	HER_43258, HER_49528, HER_43044, HER_27459, HER_4343, HER_4789, HER_8325, HER_8326, HER_1275
OG0000314	LVA_7222	HER_11514
OG0000315	LVA_4853	HER_43796, HER_12263, HER_37005, HER_9069, HER_27245, HER_17834, HER_29246, HER_15884, HER_13028, HER_42439, HER_12264
OG0000315	LVA_21363	HER_18548
OG0000316	LVA_31189, LVA_36639, LVA_23525	HER_6804, HER_29172, HER_6800
OG0000319	LVA_27216	HER_26431
OG0000320	LVA_30017	HER_24666
OG0000320	LVA_23767, LVA_20161	HER_43276, HER_26907, HER_22329, HER_31534
OG0000321	LVA_29298	HER_46474
OG0000321	LVA_5889	HER_16328, HER_5083
OG0000321	LVA_8309, LVA_886	HER_12516, HER_5084, HER_27155, HER_25492
OG0000322	LVA_31541, LVA_31543	HER_1679, HER_1706, HER_1693, HER_1672, HER_1703, HER_1705, HER_1704, HER_1696, HER_1684, HER_1668, HER_1699, HER_40445
OG0000323	LVA_17736	HER_15696
OG0000324	LVA_28043, LVA_28046	HER_5277, HER_5279, HER_5174, HER_5184, HER_5284, HER_47306, HER_5286, HER_5175, HER_5285
OG0000325	LVA_36459	HER_6023, HER_6028
OG0000328	LVA_20910, LVA_20900	HER_10093
OG0000328	LVA_20916	HER_10107
OG0000329	LVA_11171, LVA_11172	HER_6677
OG0000330	LVA_25364	HER_44230
OG0000330	LVA_15094	HER_10448
OG0000333	LVA_19409	HER_16474
OG0000333	LVA_521, LVA_5501	HER_35246, HER_13973
OG0000333	LVA_19403, LVA_16493	HER_19446, HER_19443, HER_19905, HER_28427, HER_19906
OG0000334	LVA_5193	HER_12496
OG0000335	LVA_15219, LVA_15216, LVA_32591, LVA_32584	HER_31822
OG0000336	LVA_25962	HER_24469, HER_24468
OG0000337	LVA_20338	HER_48074, HER_31763, HER_33064, HER_33079, HER_48632, HER_731, HER_28738, HER_31476, HER_31511, HER_22273, HER_31354, HER_21029, HER_5147, HER_31155, HER_21173, HER_33283, HER_285, HER_45565, HER_25266, HER_31755, HER_35929, HER_24685, HER_12085, HER_35557
OG0000338	LVA_2388, LVA_20386, LVA_20383	HER_10735, HER_10733
OG0000339	LVA_19172	HER_19584
OG0000341	LVA_27825, LVA_9180	HER_37272, HER_46069
OG0000341	LVA_7844	HER_26930, HER_24044, HER_15169, HER_12069, HER_13511, HER_11128, HER_11140, HER_32101
OG0000343	LVA_11828	HER_33819
OG0000345	LVA_10973, LVA_1034, LVA_5683, LVA_20036, LVA_21687	HER_31134
OG0000345	LVA_9999, LVA_35011, LVA_19558	HER_28977, HER_14998, HER_13108, HER_25561, HER_2933
OG0000346	LVA_32534, LVA_18108, LVA_34031	HER_37376
OG0000347	LVA_37025	HER_7132
OG0000348	LVA_4904, LVA_4993	HER_14117, HER_14101, HER_14088, HER_14102, HER_14123, HER_14129, HER_14130
OG0000349	LVA_16312, LVA_15195	HER_22352
OG0000350	LVA_14788, LVA_14840	HER_42249
OG0000351	LVA_35604	HER_42957, HER_43003, HER_43002, HER_42956, HER_43001
OG0000351	LVA_15192	HER_42948, HER_42966, HER_42958
OG0000351	LVA_15193	HER_42970
OG0000352	LVA_14182, LVA_14106	HER_41515
OG0000352	LVA_2093, LVA_2094	HER_47859, HER_47858
OG0000353	LVA_5738	HER_14182
OG0000353	LVA_5714, LVA_5751, LVA_5712	HER_14173, HER_14181, HER_14225, HER_14190
OG0000355	LVA_14938	HER_12184, HER_12145, HER_12169, HER_12178, HER_12175, HER_12162, HER_12146, HER_12170, HER_12163
OG0000355	LVA_5706	HER_12144, HER_12185
OG0000356	LVA_10361	HER_35948, HER_11085, HER_2964
OG0000357	LVA_36613	HER_6065, HER_6071, HER_6066
OG0000358	LVA_29480, LVA_29415, LVA_29412, LVA_29486	HER_28039, HER_28043
OG0000358	LVA_29416, LVA_29479	HER_28044, HER_28045
OG0000359	LVA_25171	HER_593
OG0000360	LVA_29383, LVA_29384, LVA_7055	HER_27988
OG0000360	LVA_7227, LVA_27016	HER_25133, HER_24331, HER_24335, HER_22009
OG0000360	LVA_6925	HER_25051, HER_25066
OG0000361	LVA_19120	HER_25194
OG0000361	LVA_3444	HER_25191, HER_3546
OG0000361	LVA_19118	HER_25190, HER_25193
OG0000362	LVA_28873, LVA_28811, LVA_28813, LVA_28872	HER_5762, HER_5759, HER_5763, HER_28051
OG0000363	LVA_29071	HER_29352, HER_29347, HER_29349, HER_29350, HER_29346, HER_29351, HER_29344
OG0000366	LVA_11802	HER_23563, HER_39109, HER_10412, HER_14696, HER_40697, HER_23828, HER_25321, HER_29405, HER_8431, HER_5828, HER_3947, HER_11899, HER_41626, HER_44417, HER_11898, HER_38489
OG0000368	LVA_6817	HER_26540
OG0000368	LVA_6816, LVA_11650	HER_39197, HER_48563
OG0000368	LVA_35136, LVA_5085, LVA_9027, LVA_8073, LVA_8636, LVA_24850, LVA_16801	HER_21008
OG0000371	LVA_9062, LVA_8995, LVA_9175, LVA_9024, LVA_9040, LVA_7736, LVA_7831	HER_34462, HER_25516, HER_34332, HER_25628, HER_32126
OG0000372	LVA_5239, LVA_1590	HER_31190, HER_31133, HER_34913
OG0000372	LVA_20035, LVA_21686, LVA_1033, LVA_10974	HER_13107, HER_14999, HER_28978, HER_2934, HER_25562, HER_33320
OG0000374	LVA_11549, LVA_10419	HER_49440
OG0000375	LVA_19614	HER_45764, HER_18788
OG0000375	LVA_22879	HER_7868
OG0000375	LVA_22880	HER_41902, HER_18795, HER_18792
OG0000377	LVA_29061	HER_18532
OG0000377	LVA_1491	HER_14285, HER_39156, HER_22251
OG0000377	LVA_11012	HER_49093, HER_47245, HER_47472, HER_31411, HER_33178
OG0000378	LVA_6686, LVA_8276, LVA_36760, LVA_908, LVA_28697, LVA_10370	HER_11940
OG0000379	LVA_32947	HER_42371
OG0000379	LVA_32800	HER_26803
OG0000381	LVA_29284, LVA_29288, LVA_29287	HER_28905, HER_28918
OG0000383	LVA_36629	HER_6228, HER_6195, HER_6192, HER_6226, HER_6230
OG0000384	LVA_19549	HER_10930
OG0000384	LVA_19748	HER_10928
OG0000385	LVA_26635	HER_1387, HER_1385, HER_1404, HER_1402, HER_1386, HER_1384, HER_1382, HER_1383
OG0000386	LVA_36443	HER_5974
OG0000387	LVA_18997	HER_27606, HER_27613, HER_27612, HER_27595, HER_27597, HER_44310
OG0000388	LVA_27707, LVA_27711, LVA_27693, LVA_27697, LVA_27713	HER_3839, HER_3832
OG0000388	LVA_25148	HER_812
OG0000389	LVA_26323	HER_2427, HER_2393, HER_2391
OG0000390	LVA_30590, LVA_30589, LVA_30588	HER_40668, HER_40637, HER_40636, HER_40661, HER_40640, HER_40664, HER_40642, HER_40634, HER_40641, HER_40665, HER_40639
OG0000392	LVA_583	HER_13924, HER_8623
OG0000392	LVA_27269, LVA_27268	HER_28857, HER_28864, HER_28858
OG0000393	LVA_5928, LVA_487, LVA_488	HER_32851
OG0000393	LVA_2298	HER_47532, HER_47534, HER_47535, HER_47516, HER_47504, HER_47515, HER_47529
OG0000394	LVA_12586, LVA_12611, LVA_23815	HER_22243, HER_40156, HER_22246, HER_22244, HER_22245
OG0000396	LVA_33539, LVA_31911, LVA_30718	HER_7044
OG0000396	LVA_11943, LVA_14374, LVA_7970	HER_24578, HER_33240, HER_7280
OG0000396	LVA_21073	HER_43458, HER_33239, HER_7043
OG0000397	LVA_15209	HER_43912, HER_43913
OG0000400	LVA_30768	HER_1037
OG0000401	LVA_11934	HER_21814
OG0000401	LVA_30559	HER_40084, HER_40085, HER_40082
OG0000402	LVA_21690, LVA_20039	HER_34910, HER_31138, HER_31186
OG0000402	LVA_18689	HER_38816, HER_33316, HER_25558, HER_28973, HER_14995, HER_2931, HER_13111
OG0000405	LVA_14996	HER_44199
OG0000406	LVA_4891, LVA_5007	HER_14081
OG0000406	LVA_27247	HER_33259, HER_3031, HER_7130, HER_7135, HER_7126, HER_28661, HER_28641, HER_28653, HER_28659, HER_16944
OG0000407	LVA_33300	HER_37000
OG0000407	LVA_33279, LVA_33258, LVA_33152, LVA_33136, LVA_33289, LVA_33262, LVA_33268, LVA_33305, LVA_33282, LVA_33265, LVA_33309, LVA_33296, LVA_33308, LVA_33151, LVA_33252, LVA_33139, LVA_33162, LVA_33312	HER_36985
OG0000408	LVA_5097, LVA_5071, LVA_5066	HER_14178, HER_14194
OG0000409	LVA_18200	HER_1987
OG0000409	LVA_466	HER_40711, HER_41555
OG0000410	LVA_32600, LVA_32711, LVA_17394	HER_14860
OG0000410	LVA_18582	HER_14859, HER_14858
OG0000411	LVA_25499, LVA_25601	HER_302
OG0000411	LVA_36650	HER_6797
OG0000411	LVA_25599, LVA_25598, LVA_25497	HER_304, HER_308
OG0000412	LVA_32409	HER_32939
OG0000412	LVA_26062	HER_445, HER_460
OG0000413	LVA_35710, LVA_3007	HER_18247
OG0000413	LVA_3008, LVA_35711	HER_18243
OG0000414	LVA_31717, LVA_36664, LVA_31718	HER_36640
OG0000415	LVA_29349	HER_35084, HER_35093, HER_35094, HER_35098, HER_35085
OG0000415	LVA_34563, LVA_34590, LVA_34574, LVA_34550, LVA_11383, LVA_11384, LVA_11385, LVA_11382	HER_35506
OG0000416	LVA_15430, LVA_15539, LVA_15431	HER_34959, HER_34958
OG0000416	LVA_34035	HER_34957, HER_44421, HER_34956, HER_44420
OG0000418	LVA_27055, LVA_27058, LVA_27059, LVA_27946	HER_34813, HER_34873, HER_34818, HER_34814, HER_34872
OG0000419	LVA_12012	HER_10717
OG0000420	LVA_24922, LVA_33473	HER_19976, HER_19955, HER_31776, HER_31204, HER_15530, HER_5072, HER_13589, HER_10894, HER_34626, HER_9209, HER_21504, HER_38185, HER_40566, HER_1238, HER_34642, HER_32290, HER_11110, HER_27083, HER_4166, HER_32582, HER_40682, HER_27862, HER_28639, HER_43382, HER_40837, HER_9081, HER_13487
OG0000421	LVA_32871, LVA_17437	HER_7752
OG0000421	LVA_17438	HER_39780, HER_2791
OG0000424	LVA_5633	HER_13903, HER_13911, HER_13880
OG0000424	LVA_5488	HER_13882
OG0000425	LVA_19004, LVA_18991	HER_27302
OG0000426	LVA_8983	HER_32886
OG0000426	LVA_8701	HER_32846
OG0000428	LVA_12558, LVA_12730	HER_22225
OG0000428	LVA_12732, LVA_12728	HER_22147, HER_22136
OG0000430	LVA_17694	HER_47415, HER_26438
OG0000430	LVA_12003	HER_22263
OG0000431	LVA_33749, LVA_2231	HER_32766, HER_20687, HER_42560, HER_18455, HER_44613, HER_45249, HER_15152, HER_44333, HER_5816, HER_46147, HER_27376, HER_46820
OG0000431	LVA_20185	HER_31456, HER_43114
OG0000432	LVA_36668	HER_1471
OG0000432	LVA_27874, LVA_34925	HER_22402
OG0000433	LVA_2041	HER_10771, HER_4620, HER_4637, HER_30496, HER_26475
OG0000433	LVA_31315, LVA_19393, LVA_26159, LVA_18895, LVA_19643, LVA_35541	HER_41734, HER_22562, HER_24494, HER_21401
OG0000433	LVA_15678, LVA_18044	HER_9306, HER_20449, HER_5539, HER_13149
OG0000434	LVA_15221	HER_43891
OG0000435	LVA_11788, LVA_32384	HER_15452, HER_4318
OG0000436	LVA_29972, LVA_24151, LVA_24152, LVA_24442, LVA_24139	HER_45485, HER_49300, HER_49326
OG0000436	LVA_3351	HER_35627
OG0000437	LVA_31871	HER_39036
OG0000437	LVA_31865	HER_39031
OG0000437	LVA_30565	HER_40092, HER_39922, HER_40091, HER_40094
OG0000438	LVA_31262	HER_38597
OG0000439	LVA_14818, LVA_14769	HER_14120, HER_21502, HER_7720
OG0000441	LVA_18921	HER_33688
OG0000441	LVA_18947	HER_45460
OG0000442	LVA_32909, LVA_32838, LVA_32837, LVA_32910	HER_46229, HER_46232, HER_46231, HER_46234, HER_46228
OG0000443	LVA_22705, LVA_22700, LVA_22701	HER_9056
OG0000444	LVA_20043	HER_10190
