"gene_1","gene_2","species","coex","hpf"
"css2","foxN2","He",0.747238466536712,20
"css2","foxN2","He",2.08937899013349,24
"css2","ism","He",195,6
"css2","ism","He",0.290416263310745,9
"css2","ism","He",1.60851274437021,12
"css2","ism","He",0.169995750106247,16
"css2","ism","He",0,20
"css2","ism","He",0.032488628979857,24
"css2","ism","He",0.522344747533372,6
"css2","six1/2","He",196,9
"css2","six1/2","He",0.145208131655373,12
"css2","six1/2","He",0.593912397921307,16
"css2","six1/2","He",0.382490437739056,20
"css2","six1/2","He",0.617283950617284,24
"css2","six1/2","He",0.487329434697856,6
"css2","six1/2","He",0.667440510737086,9
"css2","prox","He",197,12
"css2","prox","He",0.145208131655373,16
"css2","prox","He",0.643405097748082,20
"css2","prox","He",0.318742031449214,24
"css2","prox","He",0.205761316872428,6
"css2","prox","He",0.0974658869395711,9
"css2","prox","He",0.232153221125943,12
"css2","wnt1","He",198,16
"css2","wnt1","He",1.0648596321394,20
"css2","wnt1","He",6.70626082652809,24
"css2","wnt1","He",0.93497662558436,6
"css2","wnt1","He",0.411522633744856,9
"css2","wnt1","He",0.259909031838856,12
"css2","wnt1","He",0.609402205455601,16
"css2","tbr","He",199,20
"css2","tbr","He",10.1645692158761,24
"css2","tbr","He",3.46448898787429,6
"css2","tbr","He",0.764980875478113,9
"css2","tbr","He",0,12
"css2","tbr","He",0,16
"css2","tbr","He",0.0290191526407428,20
"css2","mmp16","He",200,24
"css2","mmp16","He",0.0484027105517909,6
"css2","mmp16","He",0.123731749566939,9
"css2","mmp16","He",0.0424989375265618,12
"css2","mmp16","He",0,16
"css2","mmp16","He",0.0974658869395711,20
"css2","mmp16","He",0.0870574579222286,24
"css2","wnt8","He",201,6
"css2","wnt8","He",1.83930300096805,9
"css2","wnt8","He",4.20687948527592,12
"css2","wnt8","He",0.424989375265618,16
"css2","wnt8","He",0.411522633744856,20
"css2","wnt8","He",0.0649772579597141,24
"css2","wnt8","He",0.232153221125943,6
"css2","sm30a","He",202,9
"css2","sm30a","He",0,12
"css2","sm30a","He",0,16
"css2","sm30a","He",0,20
"css2","sm30a","He",0,24
"css2","sm30a","He",0,6
"css2","sm30a","He",0,9
"css2","sm37","He",203,12
"css2","sm37","He",0,16
"css2","sm37","He",0,20
"css2","sm37","He",0,24
"css2","sm37","He",0,6
"css2","sm37","He",0,9
"css2","sm37","He",0,12
"css2","sm50","He",204,16
"css2","sm50","He",0,20
"css2","sm50","He",0.0494926998267755,24
"css2","sm50","He",0.0212494687632809,6
"css2","sm50","He",0,9
"css2","sm50","He",0,12
"css2","sm50","He",0.0580383052814857,16
"css2","msp130L","He",205,20
"css2","msp130L","He",0.387221684414327,24
"css2","msp130L","He",0.66815144766147,6
"css2","msp130L","He",0.0424989375265618,9
"css2","msp130L","He",0,12
"css2","msp130L","He",0,16
"css2","msp130L","He",0.0580383052814857,20
"c-lectin","css2","He",206,24
"c-lectin","css2","He",0,6
"c-lectin","css2","He",0.22271714922049,9
"c-lectin","css2","He",0.0212494687632809,12
"c-lectin","css2","He",0,16
"c-lectin","css2","He",0,20
"c-lectin","css2","He",0.0580383052814857,24
"css2","hesC","He",207,6
"css2","hesC","He",0,9
"css2","hesC","He",0,12
"css2","hesC","He",0,16
"css2","hesC","He",0,20
"css2","hesC","He",0,24
"css2","hesC","He",0,6
"css2","ficolin-1","He",208,9
"css2","ficolin-1","He",0,12
"css2","ficolin-1","He",0.0247463499133877,16
"css2","ficolin-1","He",0.0212494687632809,20
"css2","ficolin-1","He",0,24
"css2","ficolin-1","He",0,6
"css2","ficolin-1","He",0.0290191526407428,9
"css2","gcm","He",209,12
"css2","gcm","He",0,16
"css2","gcm","He",0.0742390497401633,20
"css2","gcm","He",0,24
"css2","gcm","He",0,6
"css2","gcm","He",0,9
"css2","gcm","He",0,12
"foxB","hnf6","He",210,16
"foxB","hnf6","He",0,20
"foxB","hnf6","He",0,24
"foxB","hnf6","He",0,6
"foxB","hnf6","He",0,9
"foxB","hnf6","He",0,12
"foxB","hnf6","He",0.0870574579222286,16
"hnf6","tel","He",211,20
"hnf6","tel","He",1.0648596321394,24
"hnf6","tel","He",15.9613956941351,6
"hnf6","tel","He",3.52741181470463,9
"hnf6","tel","He",2.05761316872428,12
"hnf6","tel","He",1.75438596491228,16
"hnf6","tel","He",2.4376088218224,20
"ese","hnf6","He",212,24
"ese","hnf6","He",0.242013552758954,6
"ese","hnf6","He",7.27542687453601,9
"ese","hnf6","He",0.828729281767956,12
"ese","hnf6","He",1.440329218107,16
"ese","hnf6","He",0.519818063677713,20
"ese","hnf6","He",0.522344747533372,24
"delta","hnf6","He",213,6
"delta","hnf6","He",0.290416263310745,9
"delta","hnf6","He",2.2271714922049,12
"delta","hnf6","He",0.488737781555461,16
"delta","hnf6","He",0.205761316872428,20
"delta","hnf6","He",0.0974658869395711,24
"delta","hnf6","He",0.145095763203714,6
"foxN2","hnf6","He",214,9
"foxN2","hnf6","He",0.0484027105517909,12
"foxN2","hnf6","He",6.43405097748082,16
"foxN2","hnf6","He",2.06119847003825,20
"foxN2","hnf6","He",1.64609053497942,24
"foxN2","hnf6","He",0.779727095516569,6
"foxN2","hnf6","He",2.35055136390017,9
"hnf6","ism","He",215,12
"hnf6","ism","He",0.290416263310745,16
"hnf6","ism","He",1.65800544419698,20
"hnf6","ism","He",0.382490437739056,24
"hnf6","ism","He",0,6
"hnf6","ism","He",0.259909031838856,9
"hnf6","ism","He",0.435287289611143,12
"hnf6","six1/2","He",216,16
"hnf6","six1/2","He",0.0968054211035818,20
"hnf6","six1/2","He",1.43528829497649,24
"hnf6","six1/2","He",0.297492562685933,6
"hnf6","six1/2","He",0.205761316872428,9
"hnf6","six1/2","He",0.227420402858999,12
"hnf6","six1/2","He",0.0870574579222286,16
"hnf6","prox","He",217,20
"hnf6","prox","He",0.0484027105517909,24
"hnf6","prox","He",0.965107646622123,6
"hnf6","prox","He",0.403739906502337,9
"hnf6","prox","He",0.205761316872428,12
"hnf6","prox","He",0.0974658869395711,16
"hnf6","prox","He",0.261172373766686,20
"hnf6","wnt1","He",218,24
"hnf6","wnt1","He",0.629235237173282,6
"hnf6","wnt1","He",4.33061123484286,9
"hnf6","wnt1","He",0.446238844028899,12
"hnf6","wnt1","He",0.617283950617284,16
"hnf6","wnt1","He",1.137102014295,20
"hnf6","wnt1","He",2.17643644805572,24
"hnf6","tbr","He",219,6
"hnf6","tbr","He",5.42110358180058,9
"hnf6","tbr","He",4.60282108389013,12
"hnf6","tbr","He",0.382490437739056,16
"hnf6","tbr","He",0,20
"hnf6","tbr","He",0.032488628979857,24
"hnf6","tbr","He",0.0870574579222286,6
"hnf6","mmp16","He",220,9
"hnf6","mmp16","He",0,12
"hnf6","mmp16","He",0.247463499133878,16
"hnf6","mmp16","He",0.0212494687632809,20
"hnf6","mmp16","He",0.205761316872428,24
"hnf6","mmp16","He",0.032488628979857,6
"hnf6","mmp16","He",0.0290191526407428,9
"hnf6","wnt8","He",221,12
"hnf6","wnt8","He",1.0648596321394,16
"hnf6","wnt8","He",4.28111853501608,20
"hnf6","wnt8","He",1.23246918827029,24
"hnf6","wnt8","He",1.02880658436214,6
"hnf6","wnt8","He",0.779727095516569,9
"hnf6","wnt8","He",1.13174695298897,12
"hnf6","sm30a","He",222,16
"hnf6","sm30a","He",0,20
"hnf6","sm30a","He",0,24
"hnf6","sm30a","He",0,6
"hnf6","sm30a","He",0.205761316872428,9
"hnf6","sm30a","He",0,12
"hnf6","sm30a","He",0,16
"hnf6","sm37","He",223,20
"hnf6","sm37","He",0,24
"hnf6","sm37","He",0.0494926998267755,6
"hnf6","sm37","He",0,9
"hnf6","sm37","He",0,12
"hnf6","sm37","He",0,16
"hnf6","sm37","He",0,20
"hnf6","sm50","He",224,24
"hnf6","sm50","He",0,6
"hnf6","sm50","He",0.123731749566939,9
"hnf6","sm50","He",0.0212494687632809,12
"hnf6","sm50","He",0,16
"hnf6","sm50","He",0.032488628979857,20
"hnf6","sm50","He",0.0870574579222286,24
"hnf6","msp130L","He",225,6
"hnf6","msp130L","He",0.193610842207164,9
"hnf6","msp130L","He",1.65800544419698,12
"hnf6","msp130L","He",0.106247343816404,16
"hnf6","msp130L","He",0,20
"hnf6","msp130L","He",0,24
"hnf6","msp130L","He",0,6
"c-lectin","hnf6","He",226,9
"c-lectin","hnf6","He",0.0968054211035818,12
"c-lectin","hnf6","He",0.296956198960653,16
"c-lectin","hnf6","He",0.106247343816404,20
"c-lectin","hnf6","He",0,24
"c-lectin","hnf6","He",0,6
"c-lectin","hnf6","He",0,9
"hesC","hnf6","He",227,12
"hesC","hnf6","He",0,16
"hesC","hnf6","He",0,20
"hesC","hnf6","He",0,24
"hesC","hnf6","He",0,6
"hesC","hnf6","He",0,9
"hesC","hnf6","He",0,12
"ficolin-1","hnf6","He",228,16
"ficolin-1","hnf6","He",0,20
"ficolin-1","hnf6","He",0.0989853996535511,24
"ficolin-1","hnf6","He",0.0212494687632809,6
"ficolin-1","hnf6","He",0,9
"ficolin-1","hnf6","He",0,12
"ficolin-1","hnf6","He",0,16
"gcm","hnf6","He",229,20
"gcm","hnf6","He",0.0484027105517909,24
"gcm","hnf6","He",0.0989853996535511,6
"gcm","hnf6","He",0.0212494687632809,9
"gcm","hnf6","He",0,12
"gcm","hnf6","He",0,16
"gcm","hnf6","He",0,20
"css2","hnf6","He",230,24
"css2","hnf6","He",5.80832526621491,6
"css2","hnf6","He",19.7970799307102,9
"css2","hnf6","He",1.93370165745856,12
"css2","hnf6","He",1.23456790123457,16
"css2","hnf6","He",0.649772579597141,20
"css2","hnf6","He",1.8282066163668,24
"foxB","foxO","He",231,6
"foxB","foxO","He",0,9
"foxB","foxO","He",0,12
"foxB","foxO","He",0,16
"foxB","foxO","He",0,20
"foxB","foxO","He",0,24
"foxB","foxO","He",0.0580383052814857,6
"foxO","tel","He",232,9
"foxO","tel","He",0.677637947725073,12
"foxO","tel","He",4.94926998267756,16
"foxO","tel","He",2.08244793880153,20
"foxO","tel","He",1.85185185185185,24
"foxO","tel","He",2.01429499675114,6
"foxO","tel","He",2.87289611143355,9
"ese","foxO","He",233,12
"ese","foxO","He",0.0968054211035818,16
"ese","foxO","He",2.89532293986637,20
"ese","foxO","He",1.42371440713982,24
"ese","foxO","He",1.440329218107,6
"ese","foxO","He",1.20207927225471,9
"ese","foxO","He",2.11839814277423,12
"delta","foxO","He",234,16
"delta","foxO","He",0.290416263310745,20
"delta","foxO","He",0.989853996535511,24
"delta","foxO","He",0.93497662558436,6
"delta","foxO","He",0,9
"delta","foxO","He",0.292397660818713,12
"delta","foxO","He",0.609402205455601,16
"foxN2","foxO","He",235,20
"foxN2","foxO","He",0.145208131655373,24
"foxN2","foxO","He",2.27666419203168,6
"foxN2","foxO","He",2.37994050148746,9
"foxN2","foxO","He",1.85185185185185,12
"foxN2","foxO","He",1.98180636777128,16
"foxN2","foxO","He",4.75914103308183,20
"foxO","ism","He",236,24
"foxO","ism","He",0.0968054211035818,6
"foxO","ism","He",0.618658747834694,9
"foxO","ism","He",0.361240968975776,12
"foxO","ism","He",0.205761316872428,16
"foxO","ism","He",0.454840805717999,20
"foxO","ism","He",0.928612884503772,24
"foxO","six1/2","He",237,6
"foxO","six1/2","He",0,9
"foxO","six1/2","He",0.321702548874041,12
"foxO","six1/2","He",0.23374415639609,16
"foxO","six1/2","He",0.617283950617284,20
"foxO","six1/2","He",1.23456790123457,24
"foxO","six1/2","He",1.27684271619269,6
"foxO","prox","He",238,9
"foxO","prox","He",0.0484027105517909,12
"foxO","prox","He",0.346448898787429,16
"foxO","prox","He",0.276243093922652,20
"foxO","prox","He",0.411522633744856,24
"foxO","prox","He",0.194931773879142,6
"foxO","prox","He",0.725478816018572,9
"foxO","wnt1","He",239,12
"foxO","wnt1","He",0.145208131655373,16
"foxO","wnt1","He",2.05394704281119,20
"foxO","wnt1","He",1.16872078198045,24
"foxO","wnt1","He",1.440329218107,6
"foxO","wnt1","He",0.389863547758285,9
"foxO","wnt1","He",0.783517121300058,12
"foxO","tbr","He",240,16
"foxO","tbr","He",2.75895450145208,20
"foxO","tbr","He",1.63325909428359,24
"foxO","tbr","He",0.998725031874203,6
"foxO","tbr","He",0.205761316872428,9
"foxO","tbr","He",0.0649772579597141,12
"foxO","tbr","He",0.116076610562971,16
"foxO","mmp16","He",241,20
"foxO","mmp16","He",0,24
"foxO","mmp16","He",0.0742390497401633,6
"foxO","mmp16","He",0,9
"foxO","mmp16","He",0.411522633744856,12
"foxO","mmp16","He",0.032488628979857,16
"foxO","mmp16","He",0.2031340684852,20
"foxO","wnt8","He",242,24
"foxO","wnt8","He",0.435624394966118,6
"foxO","wnt8","He",1.85597624350408,9
"foxO","wnt8","He",0.573735656608585,12
"foxO","wnt8","He",0.411522633744856,16
"foxO","wnt8","He",0.682261208576998,20
"foxO","wnt8","He",0.754497968659315,24
"foxO","sm30a","He",243,6
"foxO","sm30a","He",0,9
"foxO","sm30a","He",0,12
"foxO","sm30a","He",0,16
"foxO","sm30a","He",0,20
"foxO","sm30a","He",0,24
"foxO","sm30a","He",0,6
"foxO","sm37","He",244,9
"foxO","sm37","He",0,12
"foxO","sm37","He",0.0247463499133877,16
"foxO","sm37","He",0,20
"foxO","sm37","He",0,24
"foxO","sm37","He",0,6
"foxO","sm37","He",0.0290191526407428,9
"foxO","sm50","He",245,12
"foxO","sm50","He",0,16
"foxO","sm50","He",0.0247463499133877,20
"foxO","sm50","He",0,24
"foxO","sm50","He",0,6
"foxO","sm50","He",0,9
"foxO","sm50","He",0.0870574579222286,12
"foxO","msp130L","He",246,16
"foxO","msp130L","He",0.0484027105517909,20
"foxO","msp130L","He",0.470180648354368,24
"foxO","msp130L","He",0.0424989375265618,6
"foxO","msp130L","He",0,9
"foxO","msp130L","He",0,12
"foxO","msp130L","He",0.0580383052814857,16
"c-lectin","foxO","He",247,20
"c-lectin","foxO","He",0,24
"c-lectin","foxO","He",0.0989853996535511,6
"c-lectin","foxO","He",0.0212494687632809,9
"c-lectin","foxO","He",0,12
"c-lectin","foxO","He",0,16
"c-lectin","foxO","He",0.0290191526407428,20
"foxO","hesC","He",248,24
"foxO","hesC","He",0,6
"foxO","hesC","He",0,9
"foxO","hesC","He",0,12
"foxO","hesC","He",0,16
"foxO","hesC","He",0,20
"foxO","hesC","He",0,24
"ficolin-1","foxO","He",249,6
"ficolin-1","foxO","He",0,9
"ficolin-1","foxO","He",0.0247463499133877,12
"ficolin-1","foxO","He",0.0212494687632809,16
"ficolin-1","foxO","He",0,20
"ficolin-1","foxO","He",0,24
"ficolin-1","foxO","He",0.0290191526407428,6
"foxO","gcm","He",250,9
"foxO","gcm","He",0,12
"foxO","gcm","He",0.0742390497401633,16
"foxO","gcm","He",0.0212494687632809,20
"foxO","gcm","He",0,24
"foxO","gcm","He",0,6
"foxO","gcm","He",0,9
"css2","foxO","He",251,12
"css2","foxO","He",2.51694094869313,16
"css2","foxO","He",6.18658747834694,20
"css2","foxO","He",0.93497662558436,24
"css2","foxO","He",0.411522633744856,6
"css2","foxO","He",0.909681611435997,9
"css2","foxO","He",2.26349390597795,12
"foxO","hnf6","He",252,16
"foxO","hnf6","He",1.35527589545015,20
"foxO","hnf6","He",15.0952734471665,24
"foxO","hnf6","He",2.3374415639609,6
"foxO","hnf6","He",2.26337448559671,9
"foxO","hnf6","He",3.02144249512671,12
"foxO","hnf6","He",3.39524085896692,16
"foxB","soxC","He",253,20
"foxB","soxC","He",0,24
"foxB","soxC","He",0,6
"foxB","soxC","He",0,9
"foxB","soxC","He",0,12
"foxB","soxC","He",0.0649772579597141,16
"foxB","soxC","He",0.116076610562971,20
"soxC","tel","He",254,24
"soxC","tel","He",0.774443368828654,6
"soxC","tel","He",9.79955456570156,9
"soxC","tel","He",5.73735656608585,12
"soxC","tel","He",3.29218106995885,16
"soxC","tel","He",3.44379467186485,20
"soxC","tel","He",5.65873476494486,24
"ese","soxC","He",255,6
"ese","soxC","He",0.0968054211035818,9
"ese","soxC","He",14.4023756495917,12
"ese","soxC","He",6.05609859753506,16
"ese","soxC","He",3.08641975308642,20
"ese","soxC","He",1.98180636777128,24
"ese","soxC","He",2.031340684852,6
"delta","soxC","He",256,9
"delta","soxC","He",0.338818973862536,12
"delta","soxC","He",8.63647611977233,16
"delta","soxC","He",3.16617084572886,20
"delta","soxC","He",1.02880658436214,24
"delta","soxC","He",0.812215724496426,6
"delta","soxC","He",1.4219384793964,9
"foxN2","soxC","He",257,12
"foxN2","soxC","He",0.145208131655373,16
"foxN2","soxC","He",9.40361296708736,20
"foxN2","soxC","He",10.5184870378241,24
"foxN2","soxC","He",5.34979423868313,6
"foxN2","soxC","He",5.19818063677713,9
"foxN2","soxC","He",12.420197330238,12
"ism","soxC","He",258,16
"ism","soxC","He",0.193610842207164,20
"ism","soxC","He",3.2417718386538,24
"ism","soxC","He",1.01997450063748,6
"ism","soxC","He",0.205761316872428,9
"ism","soxC","He",0.974658869395711,12
"ism","soxC","He",1.88624492164829,16
"six1/2","soxC","He",259,20
"six1/2","soxC","He",0.145208131655373,24
"six1/2","soxC","He",0.767136847315021,6
"six1/2","soxC","He",1.14747131321717,9
"six1/2","soxC","He",2.05761316872428,12
"six1/2","soxC","He",3.57374918778428,16
"six1/2","soxC","He",2.46662797446315,20
"prox","soxC","He",260,24
"prox","soxC","He",0.0484027105517909,6
"prox","soxC","He",0.544419698094531,9
"prox","soxC","He",0.573735656608585,12
"prox","soxC","He",1.440329218107,16
"prox","soxC","He",0.227420402858999,20
"prox","soxC","He",0.89959373186303,24
"soxC","wnt1","He",261,6
"soxC","wnt1","He",0.435624394966118,9
"soxC","wnt1","He",16.0851274437021,12
"soxC","wnt1","He",5.24861878453039,16
"soxC","wnt1","He",3.49794238683128,20
"soxC","wnt1","He",1.16959064327485,24
"soxC","wnt1","He",1.50899593731863,6
"soxC","tbr","He",262,9
"soxC","tbr","He",3.43659244917715,12
"soxC","tbr","He",4.00890868596882,16
"soxC","tbr","He",2.7836804079898,20
"soxC","tbr","He",0,24
"soxC","tbr","He",0.129954515919428,6
"soxC","tbr","He",0.377248984329658,9
"mmp16","soxC","He",263,12
"mmp16","soxC","He",0,16
"mmp16","soxC","He",0,20
"mmp16","soxC","He",0.106247343816404,24
"mmp16","soxC","He",0.205761316872428,6
"mmp16","soxC","He",0.0649772579597141,9
"mmp16","soxC","He",0.290191526407429,12
"soxC","wnt8","He",264,16
"soxC","wnt8","He",0.774443368828654,20
"soxC","wnt8","He",7.37441227418956,24
"soxC","wnt8","He",1.59371015724607,6
"soxC","wnt8","He",2.05761316872428,9
"soxC","wnt8","He",1.26705653021442,12
"soxC","wnt8","He",1.07370864770749,16
"sm30a","soxC","He",265,20
"sm30a","soxC","He",0,24
"sm30a","soxC","He",0,6
"sm30a","soxC","He",0,9
"sm30a","soxC","He",0,12
"sm30a","soxC","He",0,16
"sm30a","soxC","He",0,20
"sm37","soxC","He",266,24
"sm37","soxC","He",0,6
"sm37","soxC","He",0,9
"sm37","soxC","He",0,12
"sm37","soxC","He",0,16
"sm37","soxC","He",0,20
"sm37","soxC","He",0.0580383052814857,24
"sm50","soxC","He",267,6
"sm50","soxC","He",0,9
"sm50","soxC","He",0.0247463499133877,12
"sm50","soxC","He",0.0424989375265618,16
"sm50","soxC","He",0,20
"sm50","soxC","He",0.0649772579597141,24
"sm50","soxC","He",0.116076610562971,6
"msp130L","soxC","He",268,9
"msp130L","soxC","He",0.145208131655373,12
"msp130L","soxC","He",0.395941598614204,16
"msp130L","soxC","He",0.0637484062898427,20
"msp130L","soxC","He",0,24
"msp130L","soxC","He",0.0974658869395711,6
"msp130L","soxC","He",0.145095763203714,9
"c-lectin","soxC","He",269,12
"c-lectin","soxC","He",0,16
"c-lectin","soxC","He",0.173224449393714,20
"c-lectin","soxC","He",0.0212494687632809,24
"c-lectin","soxC","He",0,6
"c-lectin","soxC","He",0.0974658869395711,9
"c-lectin","soxC","He",0.116076610562971,12
"hesC","soxC","He",270,16
"hesC","soxC","He",0,20
"hesC","soxC","He",0,24
"hesC","soxC","He",0,6
"hesC","soxC","He",0,9
"hesC","soxC","He",0,12
"hesC","soxC","He",0,16
"ficolin-1","soxC","He",271,20
"ficolin-1","soxC","He",0.0484027105517909,24
"ficolin-1","soxC","He",0.0247463499133877,6
"ficolin-1","soxC","He",0,9
"ficolin-1","soxC","He",0,12
"ficolin-1","soxC","He",0.032488628979857,16
"ficolin-1","soxC","He",0,20
"gcm","soxC","He",272,24
"gcm","soxC","He",0.0484027105517909,6
"gcm","soxC","He",0.296956198960653,9
"gcm","soxC","He",0.0212494687632809,12
"gcm","soxC","He",0,16
"gcm","soxC","He",0,20
"gcm","soxC","He",0,24
"css2","soxC","He",273,6
"css2","soxC","He",3.09777347531462,9
"css2","soxC","He",10.2449888641425,12
"css2","soxC","He",2.48618784530387,16
"css2","soxC","He",1.85185185185185,20
"css2","soxC","He",1.49447693307342,24
"css2","soxC","He",4.20777713290772,6
"hnf6","soxC","He",274,9
"hnf6","soxC","He",2.22652468538238,12
"hnf6","soxC","He",13.1898045038357,16
"hnf6","soxC","He",5.82235444113897,20
"hnf6","soxC","He",7.20164609053498,24
"hnf6","soxC","He",4.58089668615984,6
"hnf6","soxC","He",8.00928612884504,9
"foxO","soxC","He",275,12
"foxO","soxC","He",0.968054211035818,16
"foxO","soxC","He",4.40485028458302,20
"foxO","soxC","He",2.82617934551636,24
"foxO","soxC","He",4.11522633744856,6
"foxO","soxC","He",5.03573749187784,9
"foxO","soxC","He",8.18340104468949,12
"foxB","tgif","He",276,16
"foxB","tgif","He",0,20
"foxB","tgif","He",0,24
"foxB","tgif","He",0,6
"foxB","tgif","He",0,9
"foxB","tgif","He",0.0974658869395711,12
"foxB","tgif","He",0.116076610562971,16
"tel","tgif","He",277,20
"tel","tgif","He",0.0968054211035818,24
"tel","tgif","He",4.00890868596882,6
"tel","tgif","He",4.52613684657884,9
"tel","tgif","He",4.11522633744856,12
"tel","tgif","He",4.06107862248213,16
"tel","tgif","He",5.62971561230412,20
"ese","tgif","He",278,24
"ese","tgif","He",0.0968054211035818,6
"ese","tgif","He",3.2417718386538,9
"ese","tgif","He",4.82362940926477,12
"ese","tgif","He",12.5514403292181,16
"ese","tgif","He",6.40025990903184,20
"ese","tgif","He",6.00696459663378,24
"delta","tgif","He",279,6
"delta","tgif","He",0,9
"delta","tgif","He",1.95496164315763,12
"delta","tgif","He",1.82745431364216,16
"delta","tgif","He",1.23456790123457,20
"delta","tgif","He",0.909681611435997,24
"delta","tgif","He",1.2188044109112,6
"foxN2","tgif","He",280,9
"foxN2","tgif","He",0.0968054211035818,12
"foxN2","tgif","He",2.52412769116555,16
"foxN2","tgif","He",6.86357841053974,20
"foxN2","tgif","He",5.96707818930041,24
"foxN2","tgif","He",7.47238466536712,6
"foxN2","tgif","He",14.6256529309344,9
"ism","tgif","He",281,12
"ism","tgif","He",0.0484027105517909,16
"ism","tgif","He",0.494926998267755,20
"ism","tgif","He",0.191245218869528,24
"ism","tgif","He",0.411522633744856,6
"ism","tgif","He",0.844704353476283,9
"ism","tgif","He",1.16076610562972,12
"six1/2","tgif","He",282,16
"six1/2","tgif","He",0.0484027105517909,20
"six1/2","tgif","He",0.346448898787429,24
"six1/2","tgif","He",1.93370165745856,6
"six1/2","tgif","He",3.7037037037037,9
"six1/2","tgif","He",5.10071474983756,12
"six1/2","tgif","He",3.54033662217063,16
"prox","tgif","He",283,20
"prox","tgif","He",0,24
"prox","tgif","He",0.247463499133878,6
"prox","tgif","He",1.04122396940077,9
"prox","tgif","He",0.411522633744856,12
"prox","tgif","He",0.55230669265757,16
"prox","tgif","He",1.10272780034823,20
"tgif","wnt1","He",284,24
"tgif","wnt1","He",0.0968054211035818,6
"tgif","wnt1","He",3.01905468943331,9
"tgif","wnt1","He",1.25371865703357,12
"tgif","wnt1","He",2.46913580246914,16
"tgif","wnt1","He",1.29954515919428,20
"tgif","wnt1","He",0.928612884503772,24
"tbr","tgif","He",285,6
"tbr","tgif","He",0.5324298160697,9
"tbr","tgif","He",1.18782479584261,12
